Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4340	-7136.218	-7431.731	295.5128	0.4354294	973714.3	0.000624656	0.000365318	0.000370199	0.000366602	0.00161195	0.000589364	0.00061886	0.000598887	0.000583602	0.00113106	0.00286923	0.000460754	0.000439276	0.000120675	0.000572733	0.000557584	0.000436003	0.000675642	0.000328371	0.000527026	0.000337965	0.000923745	0.000656094	0.00048999	0.000400066	0.000568527	0.000431087	0.000630981	0.000571575	0.000493542	0.000493664	0.00052882	0.00132192	0.000519644	0.000657787	0.00117297	0.000980642	0.00139979	0.000509103	0.00023071	0.000519797	0.00237742	0.000591457	0.000443217	0.000469079	0.000545008	0.0006571	0.000843531	0.00202219	0.000264351	0.0010904	0.000719468	0.00329743	0.000427984	0.0006717762	0.03385719	0.135641	0.193563	0.0940955	0.189459	0.220082	0.167158	0.03355408	-7.305585	0.998712	0.999671	1.00033	1.00129	0.353311	0.157033	0.153878	0.335777	0.06741126	0.4977518
4350	-7151.697	-7438.366	286.6685	0.5740671	795207.7	0.0018717	0.000747093	0.000353622	0.00083938	0.00052845	0.000188481	0.000680749	0.000453045	0.000265317	0.000935045	0.0019871	0.000906745	0.000594795	0.000712148	0.000801649	0.000716684	0.00173545	0.00127285	0.00202871	0.000564838	0.000941762	0.00145613	0.000347768	0.00151289	0.000270531	0.000664559	0.000254087	0.000425492	0.000455564	0.00143917	0.0011488	0.000425549	0.0016809	0.00109277	0.00053211	0.000607481	0.000805044	0.000709593	0.000428504	0.000984564	0.000998318	0.00093658	0.000526782	0.000650604	0.000702823	0.000848821	0.000574373	0.000428033	0.000717087	0.000327144	0.0012648	0.000689335	0.00373919	0.000927941	0.000734002	-0.07504005	0.154074	0.0967428	0.142969	0.138222	0.201176	0.266818	0.1742909	-7.216999	0.998575	0.999636	1.00036	1.00143	0.355574	0.150536	0.155963	0.337927	0.0992509	1.756064
4360	-7153.383	-7428.374	274.9911	0.1957008	603329.5	0.00105787	0.000204233	0.00115125	0.00300069	0.000224372	8.30826e-05	0.000625106	0.000535019	0.000597228	0.000913258	0.00432109	0.000908639	0.000238688	0.000491238	0.000491767	0.000676952	0.000430738	0.00173322	0.000716705	0.000547109	0.00061498	0.000925444	0.00118975	0.000855965	0.00106565	0.000464256	0.000499479	0.000883545	0.00105443	0.00095779	0.00122044	0.00196039	0.000521453	0.00138385	0.000732138	0.00154557	0.0010449	0.000499756	0.000289627	0.000530272	0.000688292	0.00272761	0.000471295	0.00042187	0.000330097	0.000684381	0.000577996	0.00132905	0.000950393	0.000576795	0.000670706	0.000304391	0.00226349	0.00109039	0.0007310592	-0.2747752	0.157449	0.12458	0.114472	0.28984	0.137246	0.176412	0.421837	-7.221016	0.998364	0.999582	1.00042	1.00164	0.366406	0.144878	0.148519	0.340196	0.1470618	2.868434
4370	-7164.118	-7440.21	276.0921	0.4791357	111181.7	0.00101911	0.00080063	0.000819321	0.000986811	0.000895785	0.000630717	0.000414575	0.000753187	0.000824793	0.00122931	0.00441097	0.000374763	0.00200056	0.000909074	0.000529552	0.000650667	0.00202614	0.00096678	0.000934938	0.00166323	0.000606487	0.00103706	0.00168368	0.000567274	0.000818072	0.000555422	0.000257364	0.00177027	0.000419197	0.000639252	0.000844392	0.00133768	0.000884082	0.00207129	0.000612646	0.00159715	0.0009021	0.00235494	0.000759536	0.0011868	0.00139915	0.00256279	0.00125542	0.000723955	0.00147284	0.000870511	0.000545714	0.00128918	0.00040269	0.00050487	0.00105082	0.00214253	0.00195185	0.00082563	0.0008940787	0.08276815	0.129847	0.258358	0.13293	0.14341	0.101091	0.234364	0.05369728	-7.019717	0.99619	0.999024	1.00097	1.00381	0.355212	0.144264	0.151739	0.348785	0.1364654	0.3934863
4380	-7161.672	-7430.964	269.2913	0.2944806	94608.64	0.000993384	0.000464878	0.000678115	0.00114014	0.000684867	0.00151496	0.00094362	0.000857999	0.00314301	0.000548146	0.00381291	0.00148718	0.00120472	0.00130953	0.000718183	0.000496795	0.000689299	0.000770236	0.00100761	0.00154428	0.000466426	0.00172952	0.000552188	0.00127243	0.00107083	0.00110481	0.00106057	0.000671856	0.000888191	0.000355978	0.00145571	0.0014399	0.000628546	0.000918723	0.000630933	0.000499567	0.00111251	0.00082876	0.00135192	0.000637474	0.00134069	0.00238389	0.000707576	0.00437283	0.00144193	0.00122983	0.000752753	0.0013334	0.00186941	0.00088927	0.000976203	0.00200477	0.00356894	0.000218463	0.0009088355	0.2401382	0.0956094	0.213138	0.0709551	0.190354	0.128366	0.301577	0.03873489	-7.003346	0.99587	0.998941	1.00105	1.00414	0.347764	0.153932	0.161571	0.336732	0.278873	0.1388979
4390	-7157.212	-7437.059	279.8469	0.4891211	83974.27	0.000737061	0.000499753	0.00154266	0.001466	0.000610786	0.00119138	0.000562729	0.00041582	0.000345796	0.00103697	0.00367314	0.000659976	0.000526555	0.000784505	0.00129079	0.000255075	0.00112145	0.00173011	0.000870733	0.000882291	0.000601936	0.00214046	0.000639257	0.00211458	0.000272893	0.000603069	0.00101689	0.000837472	0.000225481	0.000829126	0.0012201	0.00161991	0.00112475	0.000742839	0.000818633	0.000447495	0.0007348	0.00130768	0.00102051	0.00051041	0.00118563	0.00248809	0.000556465	0.000551037	0.00135423	0.00231701	0.000432426	0.000488882	0.000514676	0.000442617	0.000634209	0.000987042	0.00176843	0.000784337	0.0007193052	-0.116955	0.280256	0.183064	0.0723046	0.0916739	0.244373	0.128329	0.1177249	-7.237225	0.995617	0.998876	1.00112	1.00439	0.356593	0.146416	0.153682	0.34331	0.0007699054	152.9082
4400	-7143.857	-7435.575	291.7187	0.4563815	347388.9	0.00218858	0.000673655	0.000361181	0.000375766	0.000568558	0.000268621	0.000259332	0.000316465	0.000690199	0.000607044	0.00327068	0.000559897	0.000370738	0.000919448	0.000433066	0.000575791	0.00110065	0.000490653	0.00066167	0.000389073	0.00109572	0.000404733	0.00113751	0.000598387	0.000281718	0.000285703	0.000801662	0.000741569	0.000761619	0.00142542	0.00101538	0.000442592	0.00145833	0.000264859	0.000690991	0.000348996	0.0022253	0.000922573	0.000377086	0.00078965	0.00149096	0.000969262	0.000916551	0.00107591	0.000375762	0.000641853	0.000959688	0.000423971	0.000604785	0.00105549	0.001445	0.000625755	0.00144639	0.000805718	0.0006182728	0.0749256	0.177788	0.186491	0.0669064	0.251659	0.0706328	0.246523	0.04571085	-7.388581	0.997844	0.999448	1.00055	1.00216	0.350672	0.157102	0.156386	0.33584	0.1206364	0.3789141
4410	-7175.357	-7436.11	260.7533	0.4213756	386475.8	0.00204677	0.000583517	0.000606533	0.000670298	0.00148579	0.000914568	0.000628313	0.000420496	0.00482273	0.00147007	0.00308206	0.000230724	0.000512846	0.000624926	0.000794239	0.000330084	0.000568729	0.00181303	0.000450858	0.00045774	0.00071786	0.00140692	0.00120178	0.00183561	0.000381915	0.000467725	0.000340047	0.000695047	0.00024686	0.00107373	0.00125678	0.000224936	0.000585252	0.000466221	0.00138017	0.00154182	0.00340769	0.000753443	0.00111658	0.00100207	0.00231423	0.00184256	0.00130895	0.00296979	0.000680089	0.00120033	0.000826444	0.00175731	0.00187196	0.000715454	0.00123542	0.00017444	0.00107939	0.000372389	0.00105503	0.1037507	0.124009	0.0851318	0.0626865	0.333177	0.181836	0.213159	0.1033312	-6.854186	0.997956	0.999477	1.00052	1.00205	0.364369	0.149838	0.14175	0.344042	0.2070818	0.4989871
4420	-7155.323	-7435.497	280.1741	0.3815341	740443.4	0.000534193	0.000673313	0.000444639	0.00142591	0.00136802	0.00106227	0.000739031	0.000178256	0.00155888	0.000779422	0.00428536	0.00198848	0.000680756	0.000998742	0.000846992	0.000649119	0.00108684	0.000882102	0.00109563	0.0013548	0.000734801	0.000653727	0.000540297	0.00029718	0.00205824	0.000534062	0.000681825	0.000749721	0.000751477	0.000328123	0.00217623	0.000493713	0.000492765	0.000653919	0.00141147	0.000560169	0.000878073	0.00134057	0.00137273	0.000435149	0.00117172	0.00112366	0.000500619	0.000618313	0.000900136	0.00123461	0.00116866	0.00109613	0.000630177	0.000662961	0.00163289	0.000431631	0.00369865	0.00054425	0.0008705425	-0.2329386	0.147547	0.135855	0.0706164	0.204821	0.100997	0.340164	0.2387619	-7.046394	0.998523	0.999622	1.00038	1.00148	0.358434	0.153689	0.15622	0.331657	0.005823255	41.00144
4430	-7163.701	-7438.803	275.1019	0.2426622	627052.4	0.00137702	0.0001902	0.000764684	0.00139004	0.00067465	0.000286954	0.000815476	0.000265104	0.00110697	0.000318057	0.00415732	0.0005625	0.00138331	0.000971752	0.000419195	0.000461329	0.00115562	0.00179722	0.000742829	0.000565176	0.00113792	0.00153147	0.00134137	0.000464582	0.000938626	0.00138931	0.000594524	0.000353715	0.000650533	0.000476471	0.00066645	0.00195967	0.00053326	0.000583159	0.000430363	0.000743111	0.000418222	0.00169286	0.000575511	0.000592388	0.000626263	0.000368403	0.000698416	0.00270227	0.00050825	0.000307645	0.00219335	0.00129744	0.00264446	0.000277985	0.000899858	0.000747326	0.0015964	0.00050427	0.0007664564	-0.2940882	0.198156	0.125341	0.0774196	0.216174	0.234237	0.148673	0.4767193	-7.173733	0.998395	0.99959	1.00041	1.00161	0.356588	0.151821	0.147435	0.344156	0.1826311	2.610286
4440	-7155.307	-7442.673	287.3661	0.4345661	176999.1	0.000678972	0.000601621	0.000455408	0.00149965	0.000743181	0.000577477	0.000868369	0.000442596	0.000660111	0.000882501	0.00397828	0.000706399	0.000824047	0.00076791	0.000665332	0.00118315	0.000829605	0.000643419	0.000838691	0.000290652	0.000961896	0.000473329	0.00102565	0.000373091	0.00155992	0.000496081	0.000808228	0.00163248	0.000826913	0.000749778	0.000687976	0.000756854	0.000259247	0.0010558	0.000543543	0.00097427	0.000620339	0.00201193	0.000318175	0.000802667	0.000932265	0.00103477	0.00165515	0.000653765	0.000346307	0.000840757	0.000175783	0.000966763	0.000667572	0.000568997	0.0027165	0.00155239	0.00168948	0.000404607	0.0007235501	-0.02395457	0.226179	0.122061	0.0773299	0.059652	0.270666	0.244112	0.065101	-7.231341	0.99698	0.999227	1.00077	1.00302	0.350107	0.147448	0.164545	0.337901	0.04114643	1.582179
4450	-7153.331	-7439.449	286.1186	0.3484446	42669.04	0.00134821	0.000928323	0.000601402	0.00124875	0.000290907	0.000261639	0.00191613	0.000835478	0.00061234	0.000560288	0.00211166	0.000579435	0.000877919	0.000812088	0.000503144	0.000701399	0.00133745	0.000858	0.000909361	0.000392042	0.000307484	0.00130778	0.000647899	0.000290607	0.000408094	0.000381029	0.000343607	0.000560935	0.000499765	0.000664878	0.000487138	0.000504518	0.000615435	0.00116434	0.000724142	0.000847515	0.000986482	0.000989525	0.00133982	0.000651326	0.000880317	0.000789751	0.000630371	0.0010111	0.00226938	0.00148736	0.00204765	0.000610522	0.00152296	0.000603732	0.000626472	0.000316458	0.00358495	0.000955569	0.0007155016	-0.3691393	0.188542	0.212073	0.129662	0.184223	0.123104	0.162396	0.3799218	-7.242527	0.993853	0.998422	1.00157	1.00616	0.348143	0.152194	0.163658	0.336005	0.01078251	35.23502
4460	-7160.032	-7436.928	276.896	0.558295	453437.4	0.000554527	0.000839632	0.000831658	0.000655313	0.000826265	0.000398832	0.000638436	0.000175107	0.00276318	0.000593433	0.00322939	0.000529183	0.00102348	0.00157792	0.000254153	0.000525358	0.000470222	0.00160671	0.000946192	0.000420015	0.00197976	0.000668317	0.000718029	0.00151249	0.000892464	0.00122207	0.00046141	0.000574822	0.000924654	0.000484215	0.000554486	0.0011767	0.000656892	0.00124885	0.00060788	0.000735642	0.000518666	0.00113143	0.000265259	0.00278327	0.0014105	0.000379673	0.00098494	0.00130672	0.00136826	0.00106326	0.000599034	0.000570119	0.000989545	0.000652712	0.000787846	0.000744839	0.00524188	0.000352729	0.0008816331	-0.2964509	0.149676	0.149844	0.0897607	0.275922	0.104948	0.229848	0.3274972	-7.033735	0.998113	0.999517	1.00048	1.00189	0.351583	0.155347	0.156416	0.336654	0.03104626	10.54868
4470	-7147.68	-7429.912	282.2326	0.6225065	719371.3	0.0014274	0.000236054	0.000817944	0.00121157	0.000346024	0.000676472	0.00108605	0.000677266	0.00079172	0.000664043	0.00269439	0.000567565	0.00089839	0.000249043	0.00125142	0.00054074	0.000389829	0.000710702	0.000612343	0.00103339	0.000332985	0.000427623	0.000707935	0.000696539	0.000995583	0.00342562	0.000816773	0.0012102	0.00051804	0.000998673	0.000657452	0.000796159	0.000438392	0.000901949	0.000461083	0.000320513	0.000751395	0.00113153	0.000375393	0.000373756	0.000844952	0.000165336	0.000149185	0.00171649	0.000330169	0.00151356	0.00100228	0.00220078	0.000880443	0.000741539	0.000701255	0.000417303	0.00350608	0.000769826	0.0007365086	0.0965747	0.151637	0.169552	0.135303	0.110742	0.159068	0.273698	0.03902423	-7.21359	0.998502	0.999617	1.00038	1.0015	0.351537	0.16087	0.15518	0.332414	0.1355989	0.2877916
4480	-7142.129	-7429.434	287.3048	0.331655	952542.7	0.000789294	0.000126707	0.000589931	0.000528332	0.000244016	0.000617628	0.000947365	0.000681693	0.000897042	0.0013971	0.00356483	0.000388907	0.000156203	0.000717387	0.000843924	0.00052639	0.00105126	0.00147334	0.000564954	0.000558967	0.000200241	0.00032291	0.000638855	0.000259028	0.000301871	0.000397236	0.000617274	0.000519306	0.000257226	0.000409716	0.000339622	0.000781862	0.000999139	0.00136714	0.0034793	0.000616375	0.000386263	0.000681608	0.000735936	0.000739896	0.00113388	0.000277082	0.000452359	0.00199019	0.000223163	0.000468556	0.000348873	0.000614811	0.000424018	0.000557939	0.000538709	0.000421381	0.00396961	0.000456038	0.0006145597	-0.1046281	0.245539	0.125426	0.081063	0.102778	0.237593	0.207601	0.1452028	-7.394604	0.998698	0.999667	1.00033	1.0013	0.355442	0.1541	0.153327	0.337132	0.0405747	3.578654
4490	-7143.823	-7437.144	293.3217	0.237736	766872	0.00177946	0.000494662	0.000195504	0.000417254	0.000550115	0.000614846	0.000436339	0.00046375	0.000885836	0.000660092	0.00232128	0.000345003	0.000951117	0.00081304	0.00047429	0.000583206	0.000638012	0.000462808	0.00130815	0.00056378	0.000707296	0.00101247	0.000314525	0.000825588	0.000484631	0.000423886	0.00114924	0.00104168	0.000333579	0.000605028	0.000845113	0.00073639	0.000510052	0.00147941	0.000326095	0.000748737	0.00100516	0.000994156	0.000512568	0.000612367	0.00108245	0.000747783	0.000514471	0.00214624	0.000793617	0.000729022	0.00072094	0.00067413	0.000309992	0.00153086	0.00122272	0.000672448	0.00314438	0.00058452	0.0007300522	0.3228823	0.248114	0.22205	0.0948507	0.0929074	0.164153	0.177925	0.04842716	-7.222395	0.998549	0.999629	1.00037	1.00145	0.356243	0.147797	0.15942	0.33654	0.3713095	0.1304226
4500	-7153.627	-7438.355	284.7282	0.481176	768978.1	0.000769574	0.000588391	0.000796242	0.000707614	0.000308926	0.000947137	0.000650824	0.000852019	0.000551756	0.0013025	0.00349245	0.000424919	0.000225369	0.00296272	0.00143898	0.000852646	0.0023821	0.000983535	0.00119416	0.000534708	0.000502519	0.000646736	0.000515716	0.000601479	0.000487524	0.000542858	0.000277929	0.00154166	0.000230484	0.000413037	0.00063948	0.000674825	0.000278527	0.000675017	0.000777688	0.000411211	0.000817013	0.000496362	0.00104439	0.000337327	0.000716827	0.00062713	0.000911214	0.0034564	0.000523613	0.000563449	0.000486323	0.000623753	0.00144851	0.000558206	0.000269794	0.00136783	0.0025825	0.000521991	0.0006876688	-0.01082547	0.131364	0.206485	0.0945815	0.320059	0.147279	0.100232	0.07066029	-7.282203	0.998551	0.999629	1.00037	1.00145	0.352007	0.15919	0.155011	0.333791	0.05983482	1.180923
4510	-7155.079	-7426.978	271.8992	0.1565927	638969.3	0.000920019	0.00110823	0.000624618	0.000474023	0.0014852	0.000983904	0.00175575	0.000673855	0.000342643	0.00107482	0.00299027	0.000407445	0.000278127	0.00188546	0.000558537	0.000300234	0.000666062	0.000832395	0.000730075	0.00154549	0.000476102	0.0019513	0.000864737	0.000669601	0.00108193	0.00086721	0.000427433	0.000418565	0.00307143	0.000465519	0.000613478	0.0015616	0.000270299	0.00139099	0.0010699	0.000540666	0.00156627	0.00107342	0.000546421	0.00126493	0.00171656	0.00142576	0.00100682	0.00183715	0.000949552	0.00153268	0.000267435	0.000941432	0.00072334	0.00120837	0.00112902	0.0018901	0.00363772	0.000715433	0.0008523517	-0.4309887	0.111436	0.114132	0.116964	0.268279	0.131558	0.257632	0.4558073	-7.067511	0.99841	0.999593	1.00041	1.00159	0.343849	0.156262	0.153122	0.346767	0.02481859	18.36556
4520	-7165.257	-7435.391	270.1336	0.2434275	756416.8	0.00106929	0.000841481	0.00116006	0.000340016	0.000443916	0.000497488	0.00109786	0.000705177	0.000964223	0.000704524	0.00283176	0.00106013	0.000711576	0.000451636	0.000414967	0.00054135	0.00210258	0.0040301	0.00095684	0.00189068	0.000982524	0.000560646	0.000822231	0.000641423	0.000514482	0.00103179	0.00203287	0.00065171	0.000831352	0.0002932	0.000664467	0.000599313	0.00155246	0.000108046	0.00138158	0.00119492	0.000142419	0.00145684	0.000693799	0.00109975	0.00107711	0.00126925	0.000674395	0.00180954	0.000778254	0.000655036	0.00107815	0.000862008	0.000530596	0.00089004	0.000189153	0.00164369	0.0030228	0.000292263	0.0008229928	-0.2798575	0.17512	0.265068	0.141842	0.048255	0.07664	0.293075	0.4204679	-7.102563	0.998539	0.999626	1.00037	1.00146	0.351883	0.152852	0.145004	0.350261	0.1406105	2.990303
4530	-7147.321	-7436.21	288.889	0.2994833	277933.3	0.00127085	0.000189351	0.000664923	0.00036141	0.00067413	0.000661167	0.00154721	0.000297062	0.000618358	0.000408868	0.00244417	0.000488166	0.000682723	0.000513392	0.000344129	0.000432528	0.00191473	0.001889	0.00133177	0.000711556	0.000642285	0.0006216	0.000998541	0.00127008	0.000269147	0.000504704	0.000473244	0.00104191	0.00177834	0.00100713	0.00069349	0.000714489	0.000503475	0.000460373	0.00101051	0.000565021	0.000780637	0.00276461	0.000690738	0.00108662	0.000542406	0.000558928	0.00059323	0.000305553	0.000665762	0.000676812	0.00154639	0.000822813	0.00104593	0.000380247	0.000445025	0.000992583	0.00228032	0.000621107	0.0007126718	0.2773889	0.185461	0.187862	0.136349	0.144516	0.190885	0.154927	0.02344477	-7.24649	0.99759	0.999383	1.00061	1.00241	0.358829	0.14798	0.151408	0.341783	0.3008337	0.07793264
4540	-7153.362	-7429.068	275.7057	0.5122906	355330.3	0.00157779	0.000703859	0.000549817	0.000697105	0.000280858	0.00071481	0.000245838	0.00130759	0.000372531	0.000893998	0.00878357	0.000850943	0.000365765	0.00151731	0.000297525	0.000228853	0.000306029	0.00111542	0.00110301	0.000830276	0.000919347	0.000897717	0.00126991	0.000437315	0.000718904	0.000672666	0.000555214	0.00192714	0.000959403	0.000859583	0.000900815	0.000402241	0.000987997	0.000893358	0.000764992	0.000525429	0.000553325	0.000456284	0.000627858	0.000429224	0.000587285	0.000418731	0.0006075	0.0013949	0.00238788	0.00218189	0.00135224	0.00077629	0.000778942	0.000412461	0.00144458	0.000782594	0.00336361	0.00103894	0.0007912703	0.1060942	0.226041	0.167548	0.186258	0.123806	0.107979	0.188368	0.1545545	-7.141871	0.997868	0.999455	1.00054	1.00213	0.347192	0.154351	0.154859	0.343597	0.2606487	0.5929608
4550	-7149.183	-7433.846	284.6624	0.6408147	714967.3	0.000764183	0.000767192	0.000340683	0.000858874	0.000994847	0.00038591	0.000921291	0.000341927	0.000782246	0.00100332	0.00421485	0.00107945	0.000663559	0.000699957	0.000458418	0.000627628	0.000795118	0.00115623	0.000900169	0.00026423	0.000744517	0.00101917	0.000478936	0.00105837	0.000646713	0.000206064	0.00104165	0.000619143	0.00026196	0.000224687	0.000224597	0.000611831	0.00140128	0.000794284	0.00135156	0.000996493	0.000789133	0.000787594	0.00032193	0.000129894	0.000948171	0.00027187	0.00110318	0.0010621	0.00105313	0.000870054	0.000761202	0.000218189	0.000822081	0.000694205	0.000914274	0.000322149	0.00394387	0.000360153	0.0006447306	0.1700663	0.111787	0.246255	0.107755	0.150428	0.156394	0.227382	0.1005992	-7.346678	0.998497	0.999616	1.00038	1.0015	0.367325	0.148524	0.145715	0.338435	0.2706654	0.3716735
4560	-7137.208	-7438.961	301.7529	0.4919879	915864.1	0.000535991	0.000258898	0.000335111	0.00043456	0.000372898	0.000163954	0.000221776	0.000699957	0.000420903	0.00182121	0.00303934	0.000400942	0.000530842	0.000336156	0.000388432	0.000671275	0.000475574	0.000743904	0.00139995	0.000471297	0.000129214	0.000495254	0.000273742	0.00063242	0.00077024	0.000261283	0.00107927	0.000576265	0.00097119	0.000618104	0.00141748	0.000415712	0.000448035	0.000150614	0.00054418	0.000314455	0.00027931	0.000118152	0.000608975	0.000432861	0.00057706	0.000551393	0.000276999	0.00178675	0.000429339	0.000293133	0.00061169	0.000572853	0.00095162	0.000288202	0.000824317	0.000224013	0.00194897	0.000313503	0.0004892482	-0.04347289	0.112211	0.256793	0.113237	0.143331	0.165685	0.208743	0.0588737	-7.622641	0.998672	0.99966	1.00034	1.00133	0.353918	0.160154	0.150917	0.335012	0.01540081	3.822767
4570	-7154.128	-7442.519	288.3908	0.3642549	930935.2	0.000258125	0.000625705	0.00320391	0.000673946	0.000131358	0.000655738	0.000418844	0.00020857	0.000888241	0.0015713	0.00297889	0.000720333	0.000511655	0.000512315	0.000559875	0.00020878	0.000361294	0.000649477	0.000875125	0.000598874	0.000129832	0.000641943	0.000309541	0.00120342	0.000461607	0.000276486	0.00030779	0.000318854	0.000881705	0.000707204	0.000694214	0.000454327	0.00079257	0.000655932	0.000746877	0.000245503	0.00060486	0.00128913	0.000238997	0.000539782	0.000562961	0.000260876	0.000558942	0.0010066	0.000616529	0.0020774	0.000631819	0.000217336	0.000336581	0.000707597	0.000945844	0.000425121	0.00250312	0.0011643	0.0006557302	-0.03715018	0.0790192	0.18912	0.0917987	0.231906	0.149793	0.258363	0.1025937	-7.329761	0.998683	0.999663	1.00034	1.00132	0.356441	0.151647	0.13892	0.352992	0.06544351	1.567668
4580	-7134.88	-7428.125	293.2449	0.7743048	636251	0.00111074	0.000244992	0.000235656	0.000323176	0.00044358	0.000474941	0.000767648	0.000218723	0.00034992	0.00130844	0.00248266	0.000401903	0.000324766	0.000373819	0.000428682	0.000267497	0.000312662	0.000741688	0.000501751	0.00112721	0.000468969	0.000409784	0.00108152	0.00159085	0.000226589	0.00108012	0.000451869	0.00116368	0.000604347	0.00033629	0.0007136	0.000376241	0.000497983	0.000468032	0.000767743	0.000219447	0.000478506	0.000721824	0.000334775	0.000309501	0.000979235	0.000828937	0.000511022	0.00301402	0.00113892	0.00103401	0.00125867	0.00112736	0.000354255	0.000324887	0.00138386	0.000317681	0.0025511	0.000469235	0.000614198	-0.1088011	0.133534	0.181935	0.107857	0.110194	0.196253	0.270227	0.1253406	-7.395193	0.998407	0.999593	1.00041	1.00159	0.355562	0.145322	0.156507	0.342609	0.01653958	7.578224
4590	-7153.937	-7442.919	288.9815	0.4904894	150489	0.00106622	0.000400267	0.000730908	0.000706412	0.000648217	0.000681882	0.000749141	0.00061129	0.00162513	0.00119821	0.00214627	0.00057889	0.000222133	0.000730105	0.000825633	0.00128712	0.000681293	0.000691749	0.000599266	0.000723903	0.0010825	0.000959526	0.00114739	0.000799281	0.00166165	0.00070919	0.0011545	0.000987185	0.000490142	0.00154889	0.000676993	0.00043629	0.00166706	0.00107792	0.000484462	0.000457014	0.000603239	0.00118651	0.00221705	0.0010963	0.00187887	0.000656273	0.000583511	0.00120608	0.00105042	0.00163603	0.000584808	0.00030249	0.000560109	0.000399078	0.000948907	0.000506093	0.00159458	0.000858089	0.0007725877	-0.03305943	0.145646	0.16896	0.0951616	0.269786	0.213862	0.106585	0.1797069	-7.165765	0.996725	0.999161	1.00084	1.00328	0.34699	0.144295	0.144445	0.364269	0.1466475	1.225435
4600	-7136.944	-7438.305	301.3601	0.3751831	99535.04	0.000456977	0.00017599	0.000712811	0.00106397	0.000556384	0.000317331	0.000283679	0.00023297	0.000276898	0.00060813	0.00292598	0.000259026	0.00019496	0.000508464	0.000130353	0.00048796	0.000345722	0.000247102	0.000228545	0.000734929	0.00027908	0.000378494	0.000483056	0.000338312	0.00050076	0.000340729	0.000347782	0.000529684	0.00053441	0.000531259	0.000217341	0.000265829	0.000302619	0.000862025	0.000315415	0.000726727	0.000560759	0.000749529	0.000159632	0.00191464	0.0011719	0.000822875	0.000650443	0.00120907	0.000604816	0.000290255	0.000268546	0.000696588	0.0009511	0.000901888	0.000626682	0.000386106	0.00441234	0.000528822	0.0004872918	-0.01317696	0.141432	0.329295	0.102987	0.131096	0.139761	0.155428	0.06056543	-7.626647	0.995974	0.998968	1.00103	1.00403	0.33899	0.147458	0.162901	0.350651	0.04738847	1.278063
4610	-7137.315	-7439.36	302.0452	0.563502	46451.57	0.000532661	0.000536529	0.000800963	0.000873057	0.000781235	0.00036111	0.000636192	0.000446507	0.000619053	0.000960454	0.00279399	0.000693836	0.00046789	0.000517799	0.000147944	0.000214223	0.000415242	0.00098467	0.000477636	0.00073751	0.00072225	0.000835038	0.000713552	0.000887252	0.000153572	0.000754027	0.000372011	0.000483159	0.000651688	0.000360563	0.000290239	0.000328403	0.00021201	0.000639589	0.00191322	0.000339456	0.000125413	0.000245699	0.000212496	0.000705527	0.000515882	0.000907282	0.000362097	0.00132587	0.000320092	0.00124464	0.000324937	0.000566127	0.000547416	0.000539191	0.000286726	0.00042559	0.00166429	0.000754559	0.0005075536	0.158163	0.171624	0.13008	0.119411	0.188111	0.245691	0.145083	0.01020873	-7.585908	0.994108	0.998487	1.0015	1.0059	0.359974	0.146483	0.142769	0.350773	0.1683718	0.06063208
