Gen	np	tree	lnL
306	2	1100	0.002085	0.001246	-7856.670
308	2	1100	0.002064	0.000929	-7853.204
310	2	1100	0.002064	0.001182	-7853.224
312	2	1100	0.001865	0.001088	-7847.901
314	2	1100	0.002839	0.001224	-7854.045
316	2	1100	0.002760	0.001094	-7852.390
318	2	1100	0.002100	0.001094	-7849.654
320	2	1100	0.002999	0.001536	-7862.576
322	2	1100	0.002287	0.001051	-7859.416
324	2	1100	0.002287	0.001246	-7852.947
326	2	1100	0.002864	0.000783	-7851.869
328	2	1100	0.002864	0.000783	-7850.451
330	2	1100	0.002790	0.000627	-7846.722
332	2	1100	0.002946	0.001347	-7858.753
334	2	1100	0.002703	0.002369	-7853.495
336	2	1100	0.002703	0.002633	-7867.243
338	2	1100	0.002435	0.001665	-7852.587
340	2	1100	0.001896	0.001665	-7853.554
342	2	1100	0.001617	0.001606	-7851.513
344	2	1100	0.001471	0.001460	-7845.046
346	2	1100	0.001887	0.001372	-7848.287
348	2	1100	0.001887	0.001372	-7849.438
350	2	1100	0.001927	0.001537	-7855.564
352	2	1100	0.001631	0.001301	-7849.505
354	2	1100	0.001631	0.001493	-7854.179
356	2	1100	0.001889	0.001729	-7859.124
358	2	1100	0.001889	0.001729	-7853.685
360	2	1100	0.001682	0.001454	-7852.282
362	2	1100	0.001584	0.001317	-7852.576
364	2	1100	0.001857	0.001665	-7850.947
366	2	1100	0.001898	0.001545	-7856.331
368	2	1100	0.001717	0.001398	-7850.089
370	2	1100	0.001717	0.001339	-7850.023
372	2	1100	0.002354	0.001576	-7855.088
374	2	1100	0.001847	0.001236	-7854.600
376	2	1100	0.001707	0.001287	-7853.598
378	2	1100	0.001872	0.001857	-7858.036
380	2	1100	0.001661	0.001230	-7852.619
382	2	1100	0.001661	0.001230	-7851.540
384	2	1100	0.002432	0.001367	-7857.734
386	2	1100	0.002231	0.001254	-7850.188
388	2	1100	0.003107	0.001746	-7856.061
390	2	1100	0.002524	0.001419	-7853.043
392	2	1100	0.002443	0.001546	-7851.840
394	2	1100	0.002051	0.001546	-7853.466
396	2	1100	0.002156	0.001787	-7860.075
398	2	1100	0.003393	0.001120	-7856.129
400	2	1100	0.002784	0.000808	-7855.032
402	2	1100	0.001943	0.000751	-7856.691
404	2	1100	0.002099	0.000888	-7861.894
406	2	1100	0.002099	0.000421	-7856.335
408	2	1100	0.002367	0.000395	-7855.689
410	2	1100	0.002154	0.000395	-7853.439
412	2	1100	0.002154	0.000395	-7858.877
414	2	1100	0.002083	0.000471	-7857.516
416	2	1100	0.001724	0.000471	-7857.359
418	2	1100	0.001724	0.000471	-7854.364
420	2	1100	0.002346	0.000471	-7860.841
422	2	1100	0.001765	0.000471	-7851.420
424	2	1100	0.002123	0.000510	-7855.671
426	2	1100	0.001978	0.000475	-7853.430
428	2	1100	0.002369	0.000475	-7855.206
430	2	1100	0.002369	0.000475	-7852.545
432	2	1100	0.002486	0.000572	-7858.916
434	2	1100	0.002266	0.000477	-7856.691
436	2	1100	0.002266	0.000477	-7850.437
438	2	1100	0.002040	0.000450	-7849.959
440	2	1100	0.001517	0.000651	-7853.527
442	2	1100	0.002151	0.000651	-7859.786
444	2	1100	0.001845	0.000949	-7852.479
446	2	1100	0.002090	0.000505	-7848.514
448	1	1000	0.002268	-7856.113
450	2	1100	0.002151	0.000636	-7849.745
452	2	1100	0.002774	0.000777	-7850.934
454	2	1100	0.002425	0.001035	-7848.858
456	2	1100	0.002677	0.001142	-7861.029
458	2	1100	0.001975	0.000725	-7852.417
460	2	1100	0.002494	0.000447	-7848.165
462	2	1100	0.002319	0.000528	-7849.916
464	2	1100	0.002472	0.000696	-7861.286
466	2	1100	0.002521	0.000581	-7858.402
468	1	1000	0.002030	-7852.150
470	2	1100	0.002305	0.000333	-7855.371
472	2	1100	0.001869	0.000333	-7848.308
474	2	1100	0.001515	0.000632	-7854.324
476	2	1100	0.002035	0.000438	-7855.729
478	2	1100	0.002202	0.000474	-7852.263
480	2	1100	0.002197	0.000473	-7851.931
482	2	1100	0.002022	0.000380	-7850.627
484	2	1100	0.002022	0.000380	-7854.197
486	2	1100	0.002343	0.000378	-7855.495
488	2	1100	0.002438	0.000487	-7852.772
490	2	1100	0.002234	0.000396	-7850.155
492	2	1100	0.002021	0.000448	-7851.331
494	2	1100	0.002462	0.000545	-7855.285
496	2	1100	0.002096	0.000467	-7850.090
498	2	1100	0.002096	0.000467	-7854.571
500	2	1100	0.002652	0.000467	-7857.274
502	2	1100	0.001888	0.000399	-7844.371
504	2	1100	0.002254	0.000743	-7852.735
506	2	1100	0.002183	0.000594	-7849.240
508	2	1100	0.002395	0.000651	-7865.355
510	2	1100	0.002709	0.000651	-7861.007
512	2	1100	0.001976	0.000452	-7855.105
514	2	1100	0.001908	0.000504	-7851.202
516	1	1000	0.002736	-7855.564
518	1	1000	0.002497	-7847.835
520	2	1100	0.002363	0.000808	-7848.525
522	2	1100	0.002891	0.001051	-7853.865
524	2	1100	0.003360	0.000944	-7853.945
526	2	1100	0.002621	0.001073	-7853.914
528	2	1100	0.002586	0.000886	-7855.027
530	2	1100	0.001689	0.000740	-7845.722
532	2	1100	0.001689	0.000919	-7849.264
534	2	1100	0.001873	0.001070	-7852.020
536	2	1100	0.002437	0.001447	-7852.231
538	2	1100	0.003132	0.001860	-7854.426
540	2	1100	0.002300	0.001601	-7847.221
542	2	1100	0.002676	0.001601	-7848.189
544	2	1100	0.002483	0.001717	-7853.156
546	2	1100	0.002695	0.001717	-7852.965
548	2	1100	0.002449	0.001752	-7850.508
550	2	1100	0.001843	0.001752	-7848.876
552	2	1100	0.002267	0.001764	-7849.472
554	2	1100	0.002736	0.001276	-7846.212
556	2	1100	0.002712	0.002062	-7853.135
558	2	1100	0.002148	0.001736	-7850.487
560	2	1100	0.001979	0.001230	-7849.136
562	2	1100	0.002083	0.001666	-7853.813
564	2	1100	0.001990	0.001666	-7855.722
566	2	1100	0.001990	0.001815	-7852.583
568	2	1100	0.002050	0.001815	-7854.596
570	2	1100	0.002350	0.002075	-7853.475
572	2	1100	0.002431	0.002075	-7852.813
574	2	1100	0.002813	0.002472	-7857.195
576	2	1100	0.002127	0.001771	-7851.060
578	2	1100	0.001777	0.001716	-7851.863
580	2	1100	0.002386	0.002288	-7857.235
582	2	1100	0.001966	0.001825	-7854.931
584	2	1100	0.002025	0.001506	-7857.374
586	2	1100	0.002025	0.001979	-7854.799
588	2	1100	0.002025	0.001979	-7853.960
590	2	1100	0.001774	0.001733	-7853.747
592	2	1100	0.001774	0.001426	-7856.294
594	2	1100	0.002355	0.001129	-7857.124
596	2	1100	0.001956	0.000938	-7852.952
598	2	1100	0.001743	0.000729	-7848.160
600	2	1100	0.002438	0.000824	-7851.022
602	2	1100	0.002090	0.001166	-7849.297
604	2	1100	0.002438	0.001166	-7849.699
606	2	1100	0.002235	0.001468	-7850.543
608	2	1100	0.002235	0.001468	-7849.878
610	2	1100	0.002133	0.001456	-7854.398
612	2	1100	0.002394	0.001540	-7853.409
614	2	1100	0.002394	0.001258	-7856.194
616	2	1100	0.002266	0.001191	-7853.158
618	2	1100	0.002041	0.001716	-7852.271
620	2	1100	0.002041	0.001224	-7852.209
622	2	1100	0.002385	0.001430	-7851.385
624	2	1100	0.002385	0.001430	-7849.591
626	2	1100	0.002841	0.002309	-7853.834
628	2	1100	0.002197	0.001786	-7848.199
630	2	1100	0.002360	0.001795	-7852.222
632	2	1100	0.002360	0.001330	-7846.759
634	2	1100	0.002595	0.001818	-7850.735
636	2	1100	0.002595	0.001054	-7852.147
638	2	1100	0.001865	0.001040	-7846.738
640	2	1100	0.001799	0.001122	-7857.041
642	2	1100	0.002520	0.001572	-7849.396
644	2	1100	0.002437	0.001554	-7854.466
646	2	1100	0.002027	0.001440	-7847.540
648	2	1100	0.002027	0.001765	-7848.140
650	2	1100	0.002216	0.001947	-7851.540
652	2	1100	0.002389	0.001923	-7852.345
654	2	1100	0.002389	0.001733	-7851.598
656	2	1100	0.002721	0.001656	-7851.681
658	2	1100	0.002944	0.002044	-7857.154
660	2	1100	0.002944	0.002606	-7859.126
662	2	1100	0.002857	0.001804	-7853.209
664	2	1100	0.002246	0.001353	-7854.678
666	2	1100	0.002707	0.001612	-7854.123
668	2	1100	0.002426	0.001429	-7851.877
670	2	1100	0.002778	0.001429	-7855.671
672	2	1100	0.002778	0.000905	-7855.560
674	2	1100	0.002533	0.000757	-7849.514
676	2	1100	0.003211	0.000960	-7853.838
678	2	1100	0.002863	0.000907	-7853.696
680	2	1100	0.002658	0.000805	-7851.318
682	2	1100	0.002902	0.001160	-7858.437
684	2	1100	0.002271	0.000797	-7850.661
686	2	1100	0.002271	0.001412	-7851.656
688	2	1100	0.002349	0.001412	-7854.755
690	2	1100	0.001945	0.000905	-7847.936
692	2	1100	0.002796	0.001008	-7852.130
694	2	1100	0.002759	0.000692	-7854.458
696	2	1100	0.002359	0.000591	-7854.148
698	2	1100	0.002359	0.000591	-7848.886
700	2	1100	0.002657	0.000690	-7850.631
702	2	1100	0.003317	0.000773	-7857.661
704	2	1100	0.002798	0.000645	-7856.563
706	2	1100	0.002141	0.000526	-7853.675
708	3	1110	0.002586	0.000872	0.000085	-7857.574
710	2	1100	0.002247	0.000872	-7854.055
712	2	1100	0.002412	0.000901	-7860.804
714	2	1100	0.002007	0.001133	-7852.852
716	2	1100	0.001742	0.000983	-7854.965
718	2	1100	0.001417	0.000975	-7852.734
720	2	1100	0.001417	0.001191	-7852.345
722	2	1100	0.001417	0.000988	-7853.381
724	2	1100	0.001245	0.000868	-7850.383
726	2	1100	0.001320	0.000920	-7850.415
728	2	1100	0.001320	0.001314	-7855.366
730	2	1100	0.001597	0.000785	-7847.507
732	2	1100	0.001597	0.001254	-7853.872
734	2	1100	0.001891	0.001020	-7851.774
736	2	1100	0.002244	0.001470	-7855.054
738	2	1100	0.001806	0.001183	-7855.556
740	2	1100	0.001865	0.001236	-7851.407
742	2	1100	0.001998	0.001044	-7855.159
744	2	1100	0.002816	0.001044	-7853.266
746	2	1100	0.002600	0.001087	-7857.994
748	2	1100	0.002025	0.001324	-7857.481
750	2	1100	0.002546	0.001514	-7852.050
752	2	1100	0.001992	0.001431	-7849.356
754	2	1100	0.001992	0.001155	-7851.554
756	2	1100	0.001992	0.001155	-7855.173
758	2	1100	0.001818	0.001155	-7856.597
760	3	1110	0.001818	0.001155	0.000055	-7854.723
762	3	1110	0.002862	0.001155	0.000055	-7854.296
764	2	1100	0.002366	0.000666	-7852.137
766	2	1100	0.002366	0.000666	-7851.578
768	2	1100	0.002366	0.000666	-7852.044
770	2	1100	0.002748	0.000526	-7852.423
772	2	1100	0.002644	0.000617	-7854.337
774	2	1100	0.003048	0.000617	-7857.969
776	2	1100	0.002768	0.000514	-7852.567
778	2	1100	0.002768	0.000514	-7854.141
780	2	1100	0.002274	0.000372	-7851.166
782	2	1100	0.001992	0.000733	-7853.144
784	2	1100	0.002185	0.001161	-7860.162
786	2	1100	0.001873	0.000810	-7849.628
788	2	1100	0.002133	0.000810	-7849.764
790	2	1100	0.002201	0.001284	-7856.725
792	2	1100	0.002201	0.000777	-7852.497
794	2	1100	0.002357	0.000672	-7849.928
796	2	1100	0.002357	0.000927	-7851.676
798	2	1100	0.002027	0.000543	-7848.049
800	2	1100	0.001673	0.000456	-7850.032
802	2	1100	0.001673	0.000456	-7849.461
804	2	1100	0.001880	0.000512	-7849.356
806	2	1100	0.002298	0.000626	-7853.321
808	2	1100	0.001917	0.001087	-7853.748
810	2	1100	0.002342	0.001012	-7860.288
812	2	1100	0.001686	0.000690	-7847.397
814	2	1100	0.001686	0.000690	-7851.800
816	2	1100	0.001743	0.000850	-7851.444
818	2	1100	0.001743	0.000482	-7855.564
820	2	1100	0.001743	0.000482	-7857.362
822	2	1100	0.001743	0.000634	-7850.659
824	2	1100	0.001699	0.000618	-7850.459
826	2	1100	0.001756	0.000805	-7852.332
828	2	1100	0.001756	0.000975	-7858.410
830	2	1100	0.001756	0.000975	-7853.020
832	2	1100	0.002042	0.001134	-7855.162
834	2	1100	0.002042	0.001134	-7864.075
836	2	1100	0.001831	0.001017	-7855.462
838	2	1100	0.001599	0.001017	-7853.699
840	2	1100	0.002393	0.001017	-7854.308
842	2	1100	0.002364	0.001005	-7852.558
844	3	1110	0.002179	0.001005	0.000066	-7850.596
846	3	1110	0.001780	0.001183	0.000057	-7850.120
848	3	1110	0.001780	0.000792	0.000057	-7846.029
850	2	1100	0.002269	0.000937	-7850.880
852	2	1100	0.002027	0.001385	-7849.776
854	2	1100	0.002426	0.001307	-7851.745
856	2	1100	0.002630	0.001601	-7860.451
858	2	1100	0.003201	0.001742	-7863.307
860	2	1100	0.002033	0.001314	-7848.948
862	2	1100	0.001778	0.001265	-7853.358
864	2	1100	0.002368	0.001171	-7858.914
866	2	1100	0.001877	0.000928	-7855.138
868	2	1100	0.002272	0.001479	-7854.049
870	2	1100	0.002187	0.001423	-7856.116
872	2	1100	0.002490	0.001284	-7855.829
874	2	1100	0.002490	0.001284	-7857.605
876	2	1100	0.002490	0.001284	-7852.167
878	2	1100	0.002090	0.001267	-7852.323
880	2	1100	0.002043	0.001041	-7853.833
882	2	1100	0.001629	0.000830	-7849.307
884	2	1100	0.002167	0.001104	-7860.976
886	2	1100	0.002167	0.001220	-7859.307
888	2	1100	0.001436	0.001021	-7853.312
890	2	1100	0.001343	0.001003	-7849.655
892	2	1100	0.001960	0.001464	-7853.692
894	2	1100	0.001960	0.001236	-7848.084
896	2	1100	0.001753	0.001598	-7852.515
898	2	1100	0.002036	0.001509	-7854.552
900	2	1100	0.002206	0.001120	-7856.217
902	2	1100	0.001601	0.001120	-7852.456
904	2	1100	0.001699	0.001517	-7858.112
906	2	1100	0.001794	0.001472	-7851.874
908	2	1100	0.001972	0.001472	-7856.785
910	2	1100	0.001721	0.001285	-7848.548
912	2	1100	0.002105	0.001572	-7857.253
914	2	1100	0.002105	0.001572	-7854.346
916	2	1100	0.002105	0.001722	-7852.810
918	2	1100	0.002123	0.001758	-7852.754
920	2	1100	0.002194	0.001950	-7851.837
922	2	1100	0.002878	0.002451	-7855.681
924	2	1100	0.003126	0.002043	-7857.971
926	2	1100	0.002716	0.002451	-7858.939
928	2	1100	0.002419	0.001938	-7850.247
930	2	1100	0.003244	0.002603	-7854.904
932	2	1100	0.002557	0.001730	-7848.384
934	2	1100	0.002134	0.001481	-7855.731
936	2	1100	0.001977	0.001734	-7858.470
938	2	1100	0.002114	0.001920	-7857.643
940	2	1100	0.002546	0.001961	-7857.904
942	2	1100	0.001825	0.001075	-7850.593
944	2	1100	0.002217	0.001306	-7850.370
946	2	1100	0.002217	0.000820	-7848.658
948	2	1100	0.002520	0.001268	-7854.021
950	2	1100	0.002126	0.000943	-7855.091
952	2	1100	0.002617	0.001161	-7853.333
954	2	1100	0.001898	0.001161	-7855.365
956	2	1100	0.002192	0.001161	-7849.767
958	2	1100	0.002192	0.001161	-7849.113
960	2	1100	0.002449	0.001971	-7858.473
962	2	1100	0.003296	0.001971	-7855.281
964	2	1100	0.001885	0.001473	-7849.254
966	2	1100	0.002389	0.002081	-7861.254
968	2	1100	0.002659	0.001868	-7856.467
970	2	1100	0.002134	0.001499	-7848.595
972	2	1100	0.002634	0.001850	-7850.692
974	2	1100	0.002634	0.001850	-7853.269
976	2	1100	0.002178	0.001850	-7848.425
978	2	1100	0.002178	0.001627	-7852.767
980	2	1100	0.002548	0.001105	-7849.605
982	2	1100	0.002116	0.001621	-7850.616
984	2	1100	0.002116	0.001790	-7852.277
986	2	1100	0.001659	0.001652	-7849.699
988	3	1110	0.002255	0.001803	0.000111	-7855.844
990	2	1100	0.002255	0.001469	-7858.831
992	3	1110	0.002255	0.001469	0.000021	-7854.103
994	3	1110	0.002058	0.001035	0.000015	-7852.978
996	2	1100	0.002463	0.001537	-7856.230
998	2	1100	0.001849	0.001527	-7849.527
1000	2	1100	0.002358	0.001329	-7852.372
1002	2	1100	0.002312	0.001439	-7848.856
1004	2	1100	0.002864	0.001783	-7855.247
1006	2	1100	0.002564	0.001486	-7853.092
1008	2	1100	0.003225	0.001195	-7865.733
1010	2	1100	0.002153	0.001030	-7849.420
1012	3	1110	0.001939	0.001034	0.000010	-7858.795
1014	3	1110	0.001991	0.001034	0.000010	-7850.581
1016	2	1100	0.002177	0.000838	-7855.157
1018	2	1100	0.002498	0.000609	-7850.215
1020	2	1100	0.002498	0.000609	-7849.705
1022	2	1100	0.002498	0.000609	-7852.875
1024	2	1100	0.002279	0.000607	-7852.742
1026	2	1100	0.001905	0.000474	-7849.268
1028	2	1100	0.002519	0.000553	-7853.167
1030	2	1100	0.002519	0.000553	-7853.915
1032	2	1100	0.001856	0.000637	-7851.869
1034	2	1100	0.002478	0.000776	-7859.177
1036	2	1100	0.002300	0.000776	-7857.156
1038	2	1100	0.002312	0.000598	-7850.902
1040	2	1100	0.002561	0.000663	-7853.788
1042	2	1100	0.002542	0.000727	-7852.395
1044	2	1100	0.002470	0.000562	-7852.222
1046	2	1100	0.001985	0.000821	-7849.991
1048	2	1100	0.001985	0.000821	-7849.978
1050	3	1110	0.001730	0.001072	0.000234	-7854.444
1052	2	1100	0.002377	0.001403	-7857.692
1054	2	1100	0.002377	0.001288	-7858.877
1056	2	1100	0.002377	0.001288	-7852.326
1058	2	1100	0.002402	0.001095	-7856.588
1060	2	1100	0.002226	0.001095	-7846.504
1062	2	1100	0.002226	0.001095	-7847.694
1064	2	1100	0.002503	0.001028	-7851.651
1066	2	1100	0.002364	0.001280	-7850.801
1068	2	1100	0.002004	0.001195	-7848.001
1070	2	1100	0.002357	0.001184	-7853.973
1072	2	1100	0.002661	0.001118	-7852.834
1074	2	1100	0.003292	0.000672	-7850.927
1076	2	1100	0.001973	0.000541	-7854.521
1078	2	1100	0.002269	0.000623	-7854.095
1080	2	1100	0.002239	0.000684	-7852.259
1082	2	1100	0.002518	0.001056	-7863.301
1084	2	1100	0.002351	0.000834	-7854.582
1086	2	1100	0.002097	0.001438	-7850.271
1088	2	1100	0.002231	0.001305	-7853.443
1090	2	1100	0.002274	0.001330	-7854.765
1092	2	1100	0.002178	0.000649	-7845.571
1094	2	1100	0.001872	0.000649	-7846.372
1096	2	1100	0.001872	0.000649	-7848.119
1098	2	1100	0.001872	0.000840	-7852.417
1100	2	1100	0.002293	0.000840	-7854.341
1102	2	1100	0.001808	0.000840	-7854.884
1104	2	1100	0.001808	0.000840	-7849.589
1106	2	1100	0.001620	0.000596	-7849.636
1108	2	1100	0.001620	0.000596	-7853.341
1110	2	1100	0.001747	0.000596	-7852.251
1112	2	1100	0.002106	0.000572	-7848.929
1114	2	1100	0.001865	0.000625	-7851.375
1116	2	1100	0.002007	0.000563	-7849.831
1118	2	1100	0.002887	0.000563	-7853.904
1120	2	1100	0.002129	0.000735	-7851.175
1122	2	1100	0.001899	0.000656	-7853.707
1124	2	1100	0.002808	0.000553	-7856.728
1126	2	1100	0.003228	0.000688	-7857.611
1128	2	1100	0.004172	0.000612	-7863.038
1130	2	1100	0.003756	0.000612	-7860.805
1132	2	1100	0.002905	0.000699	-7862.725
1134	2	1100	0.002798	0.000811	-7854.991
1136	2	1100	0.002402	0.000696	-7854.190
1138	2	1100	0.002402	0.000696	-7857.496
1140	2	1100	0.002783	0.000696	-7850.580
1142	2	1100	0.002245	0.000827	-7859.405
1144	2	1100	0.002273	0.000593	-7852.391
1146	2	1100	0.002273	0.000593	-7854.028
1148	2	1100	0.001700	0.000557	-7852.977
1150	2	1100	0.001707	0.000557	-7849.569
1152	2	1100	0.001707	0.000557	-7852.381
1154	2	1100	0.001707	0.000557	-7859.632
1156	2	1100	0.001521	0.000707	-7853.435
1158	3	1110	0.001775	0.000825	0.000076	-7851.863
1160	2	1100	0.001517	0.000825	-7855.037
1162	2	1100	0.001632	0.000825	-7847.932
1164	2	1100	0.002272	0.001097	-7858.192
1166	2	1100	0.001580	0.000948	-7851.624
1168	2	1100	0.001628	0.000744	-7856.099
1170	2	1100	0.001975	0.001403	-7858.728
1172	2	1100	0.002404	0.001031	-7849.040
1174	2	1100	0.001928	0.000976	-7850.206
1176	2	1100	0.002146	0.001087	-7852.184
1178	2	1100	0.002153	0.000939	-7851.022
1180	2	1100	0.002130	0.000929	-7847.232
1182	2	1100	0.002777	0.001212	-7851.301
1184	2	1100	0.002728	0.001190	-7856.520
1186	2	1100	0.002271	0.001128	-7852.385
1188	2	1100	0.002437	0.001128	-7853.567
1190	2	1100	0.002599	0.001128	-7855.687
1192	2	1100	0.001898	0.001259	-7850.228
1194	2	1100	0.002228	0.001116	-7850.046
1196	2	1100	0.002030	0.001154	-7850.038
1198	2	1100	0.002337	0.001835	-7853.779
1200	2	1100	0.002612	0.001321	-7849.850
