Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2820	-19.95668	0	-19.95668	7.103433	969261.7	0.106256	0.000684866	0.358279	0.441036	0.143594	0.0259522	0.0304242	0.0210557	0.152773	0.244684	0.00709297	0.0425256	0.0211823	0.0991875	0.126621	0.39689	0.0222866	0.0512049	0.1243445	0.1370488	0.423003	0.0491903	0.0535946	0.259381	0.211156	0.00367469	35.15431	0.006698701	-2.084699	0.998709	0.99967	1.00033	1.00129	0.1602	0.544816	0.114091	0.180892	0.1437475	0.04660048
2830	-11.38431	0	-11.38431	14.80176	598789.5	0.230761	0.0033674	0.12184	0.0439216	0.125982	0.0351953	0.0171811	0.0272642	0.0813302	0.0441187	0.0193708	0.0173918	0.0714626	0.161755	0.0296696	0.0929905	0.0331753	0.0536475	0.07806332	0.04885272	0.213012	0.0576341	0.0252616	0.271176	0.425043	0.00787329	33.75006	0.01792277	-2.550235	0.998358	0.99958	1.00042	1.00164	0.170584	0.218335	0.177383	0.433698	0.0667755	0.2684035
2840	-25.25601	0	-25.25601	9.069431	918450	0.338117	0.0058424	0.357022	0.042196	0.115698	0.0116405	0.0350512	0.11776	0.0855203	0.0724341	0.380385	0.0365489	0.179816	0.0404185	0.0451571	0.104442	0.0855324	0.0975515	0.1467908	0.02419323	0.232544	0.0539773	0.0137955	0.169101	0.523247	0.0073353	42.89405	0.05119052	-1.918747	0.998674	0.999661	1.00034	1.00133	0.236675	0.0460596	0.483198	0.234067	0.07538375	0.6790657
2850	-30.1652	0	-30.1652	5.414658	562528.6	0.449309	0.0407781	0.204284	0.0214381	0.0487665	0.0982925	0.139789	0.0754997	0.165565	0.0738066	0.247235	0.00295333	0.60332	0.01811	0.263651	0.212067	0.044035	0.654811	0.2177328	-0.07270288	0.186783	0.0748904	0.0267542	0.317741	0.371355	0.0224768	35.96921	0.1131275	-1.524487	0.998306	0.999567	1.00043	1.0017	0.375329	0.0424034	0.346376	0.235891	0.04042458	2.798482
2860	-21.2633	0	-21.2633	9.540737	509745.9	0.128595	0.0860034	0.0967689	0.0140104	0.11857	0.0519958	0.178731	0.128601	0.0803825	0.138245	0.233366	0.0858114	0.147202	0.00241787	0.15379	0.14136	0.0721495	0.136029	0.1360723	0.09539487	0.266623	0.075315	0.0189657	0.168814	0.452946	0.0173361	26.87679	0.09054194	-1.994569	0.99822	0.999545	1.00045	1.00178	0.291023	0.00873159	0.588196	0.11205	0.1859368	0.48695
2870	-45.00738	0	-45.00738	13.87041	198464.3	1.26861	0.187213	0.204459	0.107474	0.0660852	0.26064	0.231659	0.240169	0.268331	0.13264	0.461595	0.056054	0.523211	0.00726911	0.231557	0.812824	0.355247	0.478333	0.2455467	0.01414803	0.459278	0.0999834	0.0222756	0.139076	0.248464	0.0309233	44.79408	0.05657827	-1.404268	0.997148	0.99927	1.00073	1.00285	0.301125	0.055702	0.50134	0.141832	0.0707263	0.7999608
2880	-34.4021	0	-34.4021	14.18077	338442.5	0.395096	0.47474	0.298279	0.107879	0.235594	0.0283317	0.0988258	0.106378	0.0602826	0.0656857	0.457717	0.115725	0.19604	0.0208067	0.141739	0.601331	0.00171433	0.388962	0.2235241	-0.03258533	0.360263	0.117783	0.0378673	0.138708	0.23675	0.108629	23.04492	0.1194723	-1.498236	0.997816	0.999441	1.00056	1.00219	0.383427	0.0375285	0.401898	0.177146	0.08688696	1.375031
2890	-27.0368	0	-27.0368	15.90934	387842.9	0.125695	0.251344	0.287064	0.221226	0.0902627	0.0226961	0.120762	0.146753	0.0829405	0.140624	0.0454909	0.373575	0.0970098	0.033882	0.486221	0.0214147	0.0213967	0.133663	0.1542205	-0.02130697	0.562078	0.0446634	0.0402249	0.0985112	0.138261	0.116261	24.02498	0.09203317	-1.869372	0.99796	0.999478	1.00052	1.00204	0.23341	0.0243386	0.651832	0.0904186	0.07072621	1.30126
2900	-23.3662	0	-23.3662	25.40233	603636.5	0.202616	0.0505599	0.0561607	0.0787077	0.240654	0.0224285	0.307271	0.104241	0.218195	0.0955092	0.00276977	0.278401	0.0163243	0.358751	0.0900818	0.00515116	0.131177	0.127745	0.1153052	0.04529814	0.697272	0.0192436	0.0285186	0.0509978	0.0688054	0.135163	42.28972	0.113514	-2.160173	0.998364	0.999582	1.00042	1.00164	0.138612	0.0621017	0.617698	0.181589	0.1588121	0.714769
2910	-12.88705	0	-12.88705	18.30183	485217.9	0.0311576	0.0131006	0.0402702	0.0398264	0.219515	0.0202237	0.165747	0.164843	0.125063	0.0971178	0.00301959	0.033404	0.105726	0.0931715	0.0195286	0.00367216	0.098337	0.0511626	0.09593105	-0.02583724	0.769927	0.00729785	0.0799609	0.0290477	0.049231	0.0645354	46.43391	0.1386505	-2.344126	0.998176	0.999533	1.00047	1.00183	0.113754	0.363571	0.400488	0.122186	0.1128133	1.229027
2920	-5.441675	0	-5.441675	8.175955	917913.1	0.00535898	0.0129267	0.00632491	0.193205	0.104324	0.0088786	0.0479192	0.0942737	0.0391047	0.0894378	0.0258134	0.034719	0.0341467	0.17588	0.0539642	0.00179624	0.02914	0.0787568	0.03926309	-0.05856717	0.346056	0.0498228	0.0709995	0.221403	0.120085	0.191634	25.71409	0.1183974	-3.23747	0.998674	0.999661	1.00034	1.00133	0.0457838	0.308913	0.554666	0.0906374	0.05983024	1.978889
2930	7.463985	0	7.463985	12.00773	762989.5	0.00865855	0.0113389	0.00121305	0.0741821	0.0201569	0.00158145	0.0101386	0.0344246	0.0423946	0.0260829	0.0250015	0.00612554	0.0299735	0.0166461	0.0525982	0.00254189	0.0312221	0.00872355	0.0335638	-0.03798285	0.29413	0.10414	0.0805018	0.384528	0.0355617	0.101139	43.83429	0.1114322	-3.394307	0.998545	0.999628	1.00037	1.00146	0.0791609	0.108145	0.648638	0.164056	0.07344934	1.51713
2940	7.966066	0	7.966066	18.92881	723931.2	0.000296743	0.0102972	0.00182365	0.0139857	0.0273924	0.00124687	0.0227873	0.0352187	0.0186134	0.0413098	0.10436	0.0181864	0.0500574	0.00295125	0.0428302	0.0106246	0.0152617	0.0246151	0.02333275	-0.05629075	0.418989	0.0646891	0.0502002	0.25177	0.166667	0.0476855	19.83468	0.08379798	-3.757897	0.998506	0.999618	1.00038	1.00149	0.0861323	0.327215	0.105943	0.48071	0.02750723	3.046399
2950	11.14376	0	11.14376	3.520296	224393.9	0.00197534	0.000912795	0.00107013	0.0123183	0.0280097	0.00283188	0.0473018	0.0466218	0.0757459	0.0199266	0.0611686	0.00854411	0.0145043	0.000252478	0.0620256	0.00696918	0.0102446	0.0725092	0.02659309	-0.12459	0.230967	0.0291923	0.0608366	0.564033	0.0830604	0.0319101	33.99516	0.152555	-3.627104	0.997318	0.999313	1.00068	1.00268	0.111282	0.36992	0.120532	0.398266	0.02796506	5.455201
2960	17.36895	0	17.36895	3.222367	267564.5	0.00796108	0.00204387	0.0139216	0.00469952	0.0339096	0.00315105	0.0127432	0.0129276	0.0743692	0.0573924	0.0198265	0.00504568	0.0457751	0.00110233	0.0652804	0.00945401	0.00874235	0.00037725	0.01991455	0.05137054	0.319635	0.01387	0.128227	0.264701	0.165313	0.108253	9.928499	0.09077265	-3.916305	0.997544	0.999371	1.00063	1.00246	0.267182	0.212324	0.283987	0.236507	0.1421432	0.6386
2970	13.18967	0	13.18967	3.423858	154678.5	0.00490314	0.000953237	0.0224416	0.015138	0.0637533	0.00834313	0.00875445	0.00372354	0.0406158	0.0511196	0.034845	0.0981033	0.00913897	0.0199388	0.0169003	0.0153692	0.0297139	0.000595596	0.02405496	0.04453278	0.212371	0.0642662	0.234904	0.253073	0.183655	0.0517306	11.26801	0.09315147	-3.727414	0.99677	0.999173	1.00082	1.00323	0.13305	0.314482	0.212777	0.33969	0.1376843	0.6765587
2980	16.09929	0	16.09929	3.037454	305347.4	0.00549993	0.000480899	0.0462066	0.00997555	0.105685	0.00394237	0.0252268	0.00427022	0.0195051	0.0206323	0.0848789	0.0354282	0.0135722	0.0487747	0.0594189	0.0513441	0.00417634	0.000551138	0.03485282	0.2216694	0.145124	0.0428441	0.17492	0.496785	0.0921237	0.0482027	3.293426	0.0567633	-3.356621	0.997701	0.999412	1.00059	1.0023	0.313881	0.119346	0.209393	0.357381	0.2784327	0.2038672
2990	1.175448	0	1.175448	6.178503	179481.5	0.0179786	0.000985708	0.0783985	0.0235617	0.162855	0.00291253	0.0383495	0.0133549	0.054199	0.0386213	0.0312549	0.0777012	0.0105768	0.00480929	0.186533	0.013039	0.0137576	0.000242403	0.03351114	0.343009	0.0884881	0.0346799	0.282077	0.309686	0.212929	0.0721406	38.60761	0.04996978	-3.395877	0.997001	0.999232	1.00076	1.003	0.37881	0.0455618	0.380304	0.195325	0.3929787	0.1271564
3000	0.325463	0	0.325463	7.645553	104732.6	0.0287547	0.00864559	0.0446169	0.0388699	0.0861201	0.0224773	0.0306641	0.00525145	0.0467858	0.0593129	0.00126099	0.0807095	0.047648	0.0263582	0.193838	0.0104422	0.0143781	0.0792096	0.03005455	0.2884036	0.134971	0.0639935	0.15237	0.220901	0.366879	0.0608858	22.63951	0.07948347	-3.504741	0.996075	0.998994	1.001	1.00393	0.292589	0.0194092	0.478158	0.209843	0.3678871	0.216054
3010	-1.166452	0	-1.166452	22.688	84380	0.00499538	0.0699963	0.0215439	0.0450609	0.0408559	0.016788	0.0286903	0.0193669	0.00483966	0.167312	0.00130168	0.0210346	0.005967	0.0458982	0.125695	0.0163219	0.0100101	0.000941502	0.03616895	0.1551356	0.131783	0.059062	0.135942	0.199786	0.395677	0.07775	42.28538	0.06957758	-3.319554	0.995628	0.998879	1.00111	1.00438	0.391068	0.00966208	0.327426	0.271844	0.2247132	0.3096283
3020	-11.75876	0	-11.75876	13.16104	87948.48	0.0469265	0.199959	0.128595	0.0398849	0.0746381	0.00994655	0.0382775	0.105462	0.00332363	0.0385163	0.098245	0.0447965	0.0536208	0.116897	0.0844108	0.0494936	0.00173282	0.00556497	0.06554637	0.1406103	0.122292	0.183123	0.123325	0.18336	0.280469	0.107431	41.71843	0.1736491	-2.724998	0.995717	0.998902	1.00109	1.00429	0.129657	0.01317	0.815714	0.0414595	0.3142594	0.5525662
3030	-17.30554	0	-17.30554	13.10583	68833.05	0.111078	0.0889842	0.157361	0.10805	0.171572	0.0653879	0.0598414	0.169673	0.0117854	0.0370968	0.0877969	0.138044	0.175844	0.0473697	0.0529	0.0244828	0.00286729	0.00462551	0.1131673	-0.101455	0.109157	0.278907	0.125677	0.318869	0.0600669	0.107323	43.98819	0.3193524	-2.178888	0.995159	0.998758	1.00123	1.00485	0.0709999	0.0302075	0.742778	0.156014	0.2178973	1.465609
3040	-18.93077	0	-18.93077	5.004327	136044.2	0.120085	0.0140794	0.297086	0.0145046	0.0664595	0.167161	0.0327217	0.468101	0.0655139	0.0218961	0.0510035	0.0379444	0.0350326	0.324148	0.119414	0.235155	0.001004	0.0136559	0.1864796	-0.05855351	0.150622	0.203047	0.0929099	0.165647	0.260333	0.127442	34.34964	0.1432455	-1.679433	0.996556	0.999118	1.00088	1.00345	0.147459	0.0844332	0.516203	0.251904	0.08469198	1.69137
3050	-41.48314	0	-41.48314	10.47845	130949.1	0.420825	0.0893314	0.447376	0.00500506	0.312327	0.591404	0.0626508	0.605753	0.604455	0.0570939	0.236348	0.631491	0.26299	0.726029	0.179256	0.100157	0.00026326	0.0292802	0.1910536	-0.1843494	0.192277	0.354668	0.105455	0.0565739	0.172768	0.118258	42.90474	0.2202436	-1.655201	0.99649	0.999101	1.00089	1.00351	0.0817777	0.30582	0.32595	0.286452	0.03589422	6.135908
3060	-36.16743	0	-36.16743	15.36858	68025.81	0.0934468	0.365068	0.0403724	0.0171144	0.0458098	0.0236766	0.0523021	0.545627	0.674092	0.0523994	0.301218	0.4426	0.0926619	0.283044	0.373567	0.063439	0.001865	0.126779	0.2247813	-0.08235182	0.329768	0.342744	0.0770314	0.025818	0.107314	0.117324	47.25076	0.1260809	-1.492627	0.995131	0.998751	1.00124	1.00488	0.123461	0.531667	0.227261	0.117611	0.04372908	2.883228
3070	-30.50018	0	-30.50018	21.66972	207135	0.432865	0.598734	0.194944	0.0315475	0.0503306	0.0231368	0.109489	0.329178	0.32261	0.0356663	0.0345542	0.135097	0.129123	0.0582693	0.0962134	0.049495	0.00603204	0.107215	0.1462718	-0.04428786	0.326476	0.436586	0.0384616	0.0152098	0.124831	0.0584348	46.66779	0.1039916	-1.922289	0.997208	0.999285	1.00071	1.00279	0.344703	0.143651	0.323122	0.188524	0.05970371	1.741794
3080	-34.31712	0	-34.31712	34.39588	332649.5	0.0346199	0.132863	0.201358	0.0655601	0.253255	0.0154034	0.400392	0.214611	0.16374	0.0306234	0.0250718	0.0454465	0.142293	0.194962	0.363179	0.0672962	0.124624	0.300489	0.1932165	-0.03967833	0.212283	0.487636	0.0384727	0.0279441	0.125136	0.108528	46.76457	0.06457336	-1.643944	0.997797	0.999436	1.00056	1.0022	0.200355	0.0559684	0.628712	0.114964	0.02489503	2.593826
3090	-38.1692	0	-38.1692	37.29131	438568.2	0.446291	0.135619	0.283698	0.166304	0.088142	0.0278829	0.411556	0.035047	0.131688	0.0347451	0.00919092	0.39792	0.250726	0.0550142	0.124487	1.3203	0.0220354	0.0740284	0.2217204	-0.01233808	0.160676	0.483778	0.0278284	0.0136012	0.108765	0.205351	40.54004	0.04765313	-1.506338	0.998081	0.999509	1.00049	1.00192	0.110729	0.0388684	0.749568	0.100835	0.03531505	1.349372
3100	-33.92851	0	-33.92851	9.321466	617024.5	0.137016	0.389219	0.28526	0.221698	0.0418737	0.0994405	0.598599	0.063758	0.172184	0.0669189	0.0359013	0.132914	0.0902223	0.066325	0.317102	0.0356185	0.0391096	0.00978685	0.2719665	-0.0192822	0.126667	0.130003	0.00698273	0.00572395	0.1139	0.616724	38.36646	0.0743012	-1.302076	0.998382	0.999586	1.00041	1.00162	0.124931	0.0869412	0.632546	0.155582	0.05501901	1.350464
3110	-47.06357	0	-47.06357	20.1828	570518.3	0.308821	0.260287	1.51405	0.855368	0.0389	0.277228	1.01012	0.251971	0.0617654	0.154868	0.375032	0.0686525	0.0775549	1.29466	0.194882	0.0349684	0.0662727	0.0124563	0.3515636	-0.0469737	0.297905	0.165405	0.011671	0.0157693	0.336344	0.172905	37.1226	0.1001126	-1.045365	0.998318	0.99957	1.00043	1.00168	0.104092	0.0713956	0.584881	0.239631	0.05313885	1.88398
3120	-38.15699	0	-38.15699	4.03744	497897.4	0.512265	1.51416	0.0721766	0.106815	0.0194941	0.240198	0.761095	0.209175	0.103483	0.130496	0.113122	0.148976	0.0226799	0.0364293	0.196292	0.010495	0.0609221	0.0535858	0.2671314	-0.008783408	0.184418	0.0929471	0.0325597	0.0151039	0.579041	0.0959293	45.88548	0.1279818	-1.320015	0.998199	0.999539	1.00046	1.0018	0.0522307	0.0588469	0.77523	0.113692	0.1191984	1.073687
3130	-33.52524	0	-33.52524	5.640632	985179.7	0.292736	0.496519	0.119936	0.229509	0.0239354	0.128852	0.336305	0.248983	0.00817621	0.124724	0.606797	0.250887	0.0696875	0.00992068	0.382603	0.06663	0.0886259	0.130379	0.194022	-0.07094251	0.289225	0.0539812	0.0312365	0.0280552	0.52418	0.0733214	26.01572	0.1669636	-1.639784	0.99872	0.999673	1.00033	1.00128	0.0488197	0.0596283	0.676009	0.215543	0.09602107	1.738822
3140	-34.63155	0	-34.63155	23.80494	424007.1	0.0968653	0.226966	0.0274978	0.21815	0.102456	0.197227	0.451151	0.128332	0.0984234	0.327585	0.0559023	0.126257	0.0395472	0.233977	0.0366236	0.0717443	0.0367054	0.201822	0.09269505	0.04641384	0.468354	0.0427619	0.0400065	0.0514898	0.334422	0.0629657	45.25103	0.1546651	-2.37844	0.998049	0.999501	1.0005	1.00195	0.187095	0.0623579	0.408041	0.342506	0.2010789	0.7691761
3150	-6.448627	0	-6.448627	23.63612	275541.1	0.0383558	0.0107491	0.0135405	0.0270283	0.0409646	0.163221	0.0524224	0.0419381	0.00508399	0.058801	0.0199223	0.0431546	0.0242721	0.0261588	0.00971495	0.156023	0.01634	0.00804344	0.05582856	-0.04505294	0.547427	0.051647	0.0224815	0.0601996	0.181949	0.136296	45.0076	0.1011023	-2.88547	0.99758	0.99938	1.00062	1.00242	0.0909268	0.0731897	0.437947	0.397937	0.05604939	1.803808
3160	-6.167743	0	-6.167743	21.02896	379840.6	0.0553231	0.033592	0.0644389	0.0139791	0.0495641	0.100158	0.0688958	0.0467834	0.00327218	0.0777146	0.0204567	0.0357277	0.0316622	0.0357103	0.0519502	0.0579885	0.0033359	0.0482005	0.05097573	-0.09036075	0.71145	0.0390449	0.0124161	0.0475411	0.102734	0.0868137	45.54039	0.1252784	-2.976406	0.997938	0.999472	1.00053	1.00206	0.11132	0.284518	0.139136	0.465027	0.03491761	3.587827
3170	-4.008306	0	-4.008306	11.74009	332623.1	0.11996	0.056844	0.0392573	0.00637563	0.0493304	0.0333107	0.0542127	0.0282312	0.00899455	0.0074728	0.101148	0.0190569	0.0172849	0.083388	0.00438029	0.0160773	0.00022916	0.0680181	0.05744565	-0.04702775	0.365205	0.0326102	0.0190647	0.152467	0.37925	0.0514024	44.19566	0.09929165	-2.856916	0.997797	0.999436	1.00056	1.0022	0.180899	0.319084	0.354896	0.145122	0.0522639	1.899813
3180	-10.97544	0	-10.97544	5.219704	766834.6	0.0665887	0.256552	0.0453088	0.0064671	0.346084	0.0342652	0.110076	0.00404841	0.0374673	0.0456562	0.0746904	0.0150849	0.0748522	0.00789638	0.0316827	0.0741843	0.0118773	0.0976519	0.07566952	0.05550683	0.213233	0.0450576	0.0814648	0.12719	0.410111	0.122944	15.43813	0.07764296	-2.58138	0.998549	0.999629	1.00037	1.00145	0.127029	0.415722	0.257746	0.199503	0.1331498	0.5831249
3190	-14.25258	0	-14.25258	10.0452	507312.5	0.0429439	0.129571	0.0116424	0.0640375	0.0473388	0.045867	0.0550828	0.00893046	0.0224675	0.185759	0.050448	0.0289266	0.0502278	0.146034	0.0500594	0.0684181	0.00318894	0.101537	0.1154509	0.09210358	0.275544	0.0236391	0.245819	0.0743487	0.220891	0.159758	24.30992	0.09952971	-2.15891	0.998216	0.999544	1.00046	1.00179	0.118347	0.55489	0.219431	0.107333	0.1916333	0.5193759
3200	-28.48795	0	-28.48795	12.75013	321222	0.337806	0.154399	0.114886	0.00386161	0.35349	0.248462	0.0769406	0.129989	0.167676	0.160716	0.229973	0.082026	0.0408884	0.324149	0.023066	0.026402	0.267332	0.265277	0.1015245	-0.0531137	0.145051	0.019698	0.195377	0.103963	0.191342	0.344569	13.32068	0.1906904	-2.287455	0.997758	0.999426	1.00057	1.00224	0.183448	0.703138	0.091587	0.0218272	0.1375767	1.386066
3210	-25.60736	0	-25.60736	11.89969	325590.8	0.261106	0.0988166	0.00725911	0.0185821	0.0168942	0.0270463	0.109148	0.0555315	0.28249	0.385076	0.054235	0.0500639	0.0406571	0.142356	0.106557	0.160558	0.156944	0.106587	0.1282537	-0.1212641	0.671443	0.00383478	0.0992095	0.0494148	0.0381501	0.137948	35.46542	0.2070879	-2.053745	0.997773	0.99943	1.00057	1.00223	0.338454	0.425695	0.207199	0.0286522	0.08582383	2.412942
3220	-24.07936	0	-24.07936	19.41241	371763.3	0.23307	0.133518	0.0161669	0.0380949	0.0219764	0.0213195	0.030685	0.0814906	0.0831003	0.351817	0.0138064	0.0096835	0.153173	0.000656427	0.142114	0.0469943	0.145385	0.165014	0.1901068	0.02841749	0.235817	0.00760169	0.130384	0.122076	0.0280259	0.476095	21.32605	0.09997497	-1.660169	0.997916	0.999467	1.00053	1.00209	0.578013	0.275813	0.116139	0.0300348	0.1283925	0.778667
3230	-32.94729	0	-32.94729	18.51912	405114.9	0.167861	0.386035	0.144192	0.849554	0.0330756	0.0318082	0.0642575	0.169959	0.12107	0.332969	0.0120703	0.0571173	0.348884	0.0039231	0.0451744	0.164485	0.0692817	0.254329	0.1512769	0.135551	0.128653	0.0158674	0.290315	0.0607209	0.0254415	0.479002	21.46817	0.1006482	-1.888644	0.998004	0.999489	1.00051	1.002	0.384184	0.364142	0.184737	0.0669372	0.2361992	0.4261157
3240	-37.79929	0	-37.79929	7.781545	639830.7	0.0533826	0.312748	0.151288	0.149673	0.436402	0.215296	0.299879	0.379073	0.213712	0.248561	0.175567	0.00444548	1.06132	0.0949048	0.158864	0.655507	0.531625	0.151501	0.291282	-0.1551472	0.257786	0.0284136	0.0926678	0.179573	0.0466564	0.394903	36.99585	0.1698076	-1.233463	0.998411	0.999594	1.00041	1.00159	0.546321	0.242476	0.110977	0.100226	0.0146604	11.58274
3250	-45.67236	0	-45.67236	10.46071	921914.3	0.21571	0.65759	0.067839	0.190252	0.506418	0.228459	0.219208	0.187937	0.376775	0.359199	0.78521	0.0994195	0.664397	0.383545	0.406604	0.518241	0.532152	1.04422	0.3853555	-0.1531882	0.176433	0.0130776	0.0255449	0.425231	0.0264712	0.333242	36.02935	0.1787639	-0.9535891	0.998676	0.999662	1.00034	1.00132	0.552387	0.194281	0.0862969	0.167035	0.02557567	6.989605
3260	-43.68182	0	-43.68182	6.844216	619910.5	0.188706	0.182316	0.052547	0.29826	1.08652	0.237378	0.127544	0.592001	0.175873	0.216307	0.0325833	0.335613	1.29028	0.57292	0.524062	0.225041	0.744826	0.987857	0.3094247	-0.1758158	0.239898	0.0456019	0.0197318	0.136813	0.0595307	0.498424	28.6154	0.178432	-1.17304	0.998386	0.999587	1.00041	1.00161	0.507852	0.236872	0.107127	0.148148	0.002616209	68.20251
3270	-49.6803	0	-49.6803	4.324626	687220.6	0.842688	0.844113	0.114896	1.17374	0.903228	0.149824	0.421652	0.834697	0.373693	0.749395	0.0116551	0.228113	1.87759	0.0913056	0.0343093	0.271971	0.365543	1.26974	0.4384263	-0.1782736	0.272155	0.0911697	0.0564227	0.112547	0.0655434	0.402163	14.01877	0.1803996	-0.8245635	0.998467	0.999608	1.00039	1.00153	0.244795	0.600163	0.104728	0.0503141	0.002125996	84.85415
3280	-39.33759	0	-39.33759	4.26061	905318.1	0.720072	1.05347	0.104331	0.303233	0.915722	0.116936	0.170095	0.300014	0.331744	0.539971	0.174004	0.0958426	0.559211	0.280727	0.188394	0.367327	0.255248	0.559392	0.3311227	-0.2673241	0.22437	0.0784012	0.110029	0.211682	0.0788478	0.29667	13.16511	0.2730249	-1.105266	0.998664	0.999658	1.00034	1.00134	0.092962	0.610281	0.214444	0.0823129	0.005700775	47.8926
3290	-47.88401	0	-47.88401	5.035719	856252.3	0.495372	0.907313	0.597826	0.0923208	0.587563	0.42999	0.098932	0.281	0.879957	0.200273	0.379433	0.284295	0.193606	0.822832	1.60183	0.130146	0.354841	1.1105	0.6792565	-0.1904214	0.118056	0.0533551	0.0386383	0.103835	0.0434983	0.642617	10.4406	0.1951156	-0.3867564	0.998627	0.999649	1.00035	1.00137	0.0883402	0.544761	0.332218	0.0346812	0.004694197	41.56528
3300	-41.83404	0	-41.83404	25.27135	799078.8	0.441492	0.215078	0.452982	0.00967039	0.0980798	0.192412	0.0341192	0.97532	0.148796	0.221935	0.327197	0.24034	0.231043	0.039467	0.168969	0.31863	0.621672	0.520755	0.221017	-0.08079765	0.160441	0.0404782	0.023887	0.240283	0.0632803	0.471631	42.25063	0.08442098	-1.509516	0.998578	0.999636	1.00036	1.00142	0.218935	0.402541	0.292356	0.0861683	0.003623332	23.29927
3310	-32.64377	0	-32.64377	14.90189	951922.5	0.19585	0.215882	0.142058	0.0123273	0.139592	0.255247	0.48561	0.094691	0.0458597	0.12602	0.077771	0.244223	0.161182	0.354278	0.142561	0.202442	0.286725	0.168324	0.2203121	-0.1110079	0.0949142	0.0248977	0.0729274	0.213948	0.0381855	0.555127	31.74881	0.1148049	-1.51271	0.998697	0.999667	1.00033	1.0013	0.248222	0.305115	0.233983	0.212681	0.003796971	30.23592
3320	-32.40423	0	-32.40423	6.606592	703344.1	0.107033	0.580273	0.18068	0.0144509	0.0654819	0.207211	0.270188	0.0671411	0.0373049	0.0854521	0.192461	0.536499	0.523441	0.240843	0.32184	0.203237	0.214845	0.0899372	0.2379739	-0.1767358	0.0532699	0.0417993	0.0681086	0.179023	0.0731161	0.584684	35.32772	0.1805358	-1.435594	0.998485	0.999612	1.00039	1.00152	0.370179	0.489058	0.055007	0.0857557	0.003800024	47.50912
3330	-27.09023	0	-27.09023	6.760909	564887.2	0.0913642	0.458028	0.0273888	0.0300687	0.152991	0.0495881	0.540793	0.0620661	0.104351	0.132297	0.686561	0.539334	0.131426	0.330007	0.15942	0.0997006	0.0522862	0.0810769	0.2220473	-0.3062022	0.0160803	0.05303	0.116448	0.350209	0.0599526	0.40428	36.93746	0.3142215	-1.504865	0.998309	0.999568	1.00043	1.00169	0.391874	0.344653	0.0998837	0.163589	0.008019303	39.18314
3340	-10.62048	0	-10.62048	4.570956	195925.2	0.0389478	0.178648	0.0283492	0.041191	0.00984444	0.0679723	0.0918649	0.0436862	0.102602	0.0433474	0.231956	0.131855	0.092613	0.0550369	0.00414902	0.0150968	0.424629	0.0114519	0.1041147	-0.2216383	0.016406	0.0508281	0.181775	0.209862	0.0676202	0.473508	14.60629	0.2291292	-2.262262	0.99713	0.999265	1.00073	1.00287	0.331838	0.174206	0.404104	0.0898527	0.007490943	30.5875
3350	-0.8188805	0	-0.8188805	23.37468	288444.6	0.0697062	0.0349974	0.00499594	0.0622567	0.0182695	0.0222338	0.0607988	0.0289324	0.0314372	0.0346913	0.0956747	0.0635992	0.0368811	0.0196031	0.00423689	0.0371862	0.0917907	0.0575007	0.05466552	-0.130156	0.0150229	0.0523986	0.304342	0.415157	0.16316	0.0499194	36.39897	0.1439531	-2.906522	0.997634	0.999395	1.0006	1.00237	0.531402	0.132754	0.266974	0.0688693	0.01379705	10.43362
3360	-5.694132	0	-5.694132	7.794632	564787.4	0.0662772	0.0413021	0.0204434	0.0432891	0.0221441	0.0887924	0.0157173	0.115846	0.048943	0.0395583	0.0142593	0.0395409	0.202992	0.016375	0.0282674	0.0196614	0.0925698	0.254225	0.0978135	-0.1358567	0.0833861	0.162668	0.389887	0.192514	0.140669	0.0308752	15.48215	0.1707419	-2.324693	0.998309	0.999567	1.00043	1.00169	0.29907	0.382286	0.290882	0.0277624	0.03488518	4.894396
3370	-10.88402	0	-10.88402	6.680156	343203.3	0.0383748	0.065305	0.0796875	0.027296	0.0602777	0.0620383	0.034475	0.466436	0.0783745	0.0397351	0.0245341	0.0458965	0.114096	0.0537877	0.106684	0.024583	0.0380444	0.0762159	0.07406507	0.05243319	0.201417	0.270493	0.205916	0.101119	0.192894	0.0281613	14.59005	0.02690158	-2.602811	0.997831	0.999445	1.00055	1.00217	0.204862	0.515529	0.242602	0.037006	0.07933477	0.3390894
