Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
500	-3710.985	-3722.901	11.91615	3.827141	0.2441292	0.0150933	0.0317285	0.0214983	0.00589305	0.0174597	0.0337424	0.00931978	0.0796727	0.00896223	0.0240766	0.0158532	0.00444757	0.0214521	0.00638551	0.0417427	0.0221942	0.0443029	0.0780149	0.02716703	0.02077313	0.0196352	0.493197	0.00468242	0.0132076	0.456851	0.0124271	11.94096	0.02356373	-3.605751	0.00184934	0.0624841	0.48894	3.44673	0.269595	0.321297	0.139686	0.269422	0.04433686	0.5314705
510	-3703.592	-3713.51	9.917919	4.409892	0.1537821	0.00903049	0.0228793	0.0148559	0.0043874	0.0162436	0.0264058	0.0041819	0.0631	0.00654079	0.014253	0.0976363	0.00619306	0.0141946	0.021531	0.0259403	0.088648	0.0203771	0.0518486	0.02510298	0.02436808	0.0092942	0.525761	0.00370551	0.00811898	0.448605	0.00451595	11.20071	0.04220468	-3.684769	6.65868e-05	0.0120484	0.253203	3.73468	0.334729	0.279628	0.127311	0.258332	0.06657277	0.6339632
520	-3706.167	-3715.166	8.998848	4.528919	0.1527816	0.0243135	0.0252275	0.0188261	0.0102286	0.0146374	0.0294205	0.00819895	0.122893	0.00988255	0.0101697	0.0451055	0.00450276	0.00618594	0.0234084	0.0758596	0.0124228	0.0359967	0.0669529	0.03386097	0.04279116	0.00608053	0.543067	0.00305627	0.00738354	0.433855	0.00655721	11.02181	0.03529088	-3.385492	6.27791e-05	0.0117005	0.2502	3.73804	0.300496	0.302825	0.116917	0.279762	0.07808204	0.4519718
530	-3707.353	-3720.046	12.69267	4.314617	0.1517776	0.00784416	0.0130455	0.0217933	0.00389562	0.0252379	0.0195968	0.0271972	0.055114	0.00605458	0.0492426	0.0506097	0.0103105	0.0495501	0.0201364	0.0315002	0.00681353	0.00977114	0.0271127	0.01763963	0.1163695	0.00737525	0.511401	0.00447191	0.00932115	0.455473	0.0119574	11.20232	0.006058242	-4.037607	5.91306e-05	0.011357	0.247182	3.7414	0.311927	0.314343	0.131507	0.242223	0.1224278	0.04948421
540	-3696.03	-3709.409	13.37975	5.351329	0.2227667	0.0045784	0.0293943	0.018478	0.00194858	0.0143291	0.0371913	0.0225934	0.0546133	0.00434548	0.0353038	0.0823075	0.0228843	0.0149171	0.0270511	0.0367881	0.00679774	0.0285932	0.0607684	0.02933217	0.02179144	0.0138264	0.548159	0.00410809	0.00902901	0.418417	0.00646041	8.398918	0.007970605	-3.52907	0.00107555	0.047855	0.440436	3.51063	0.310959	0.301378	0.131099	0.256564	0.02976204	0.2678111
550	-3711.038	-3719.889	8.851028	5.28587	0.1563227	0.00858875	0.0156529	0.0116768	0.00244776	0.013151	0.0241889	0.0343658	0.059551	0.00622202	0.0706596	0.086485	0.0288739	0.00313085	0.0300896	0.0239243	0.0851785	0.0304121	0.067772	0.04625029	0.02149756	0.0144785	0.461656	0.00832886	0.00679901	0.499397	0.00934043	8.926558	0.001751714	-3.073688	7.70642e-05	0.012957	0.260804	3.72616	0.310277	0.30175	0.141654	0.246318	0.02324927	0.07534488
560	-3698.937	-3713.107	14.17002	4.920077	0.1753486	0.0180257	0.0231102	0.0117961	0.00792494	0.0168477	0.0244336	0.0196025	0.0629133	0.00846247	0.0273591	0.0270211	0.0310154	0.00718686	0.0389327	0.0288133	0.0102212	0.00750211	0.103047	0.04530266	0.02798975	0.00822351	0.583087	0.00943917	0.00594748	0.382603	0.0106998	6.422559	0.00106901	-3.09439	0.000201158	0.0208728	0.31635	3.66258	0.271746	0.320265	0.130158	0.277831	0.02905876	0.03678787
570	-3706.281	-3716.247	9.966622	4.13515	0.189314	0.0148625	0.0330765	0.0262786	0.00342037	0.0140791	0.0538508	0.0474333	0.110044	0.010204	0.0438219	0.0131247	0.0332606	0.0151612	0.0254534	0.0105122	0.055979	0.0253133	0.105713	0.04200336	0.0614872	0.00776561	0.502481	0.00785641	0.00155112	0.470415	0.00993043	6.849065	0.003019309	-3.170006	0.000359725	0.0278471	0.355198	3.6166	0.296085	0.300281	0.111317	0.292317	0.06450651	0.04680627
580	-3719.164	-3717.682	-1.482015	4.606807	0.1462493	0.0117875	0.0146356	0.0176675	0.00370704	0.0134499	0.0254825	0.0165682	0.134187	0.0087905	0.0229014	0.00267871	0.18452	0.00518829	0.0228048	0.0296307	0.477341	0.0225473	0.0893561	0.04753913	0.09889155	0.00905733	0.588472	0.00434574	0.00216269	0.390106	0.00585632	6.757626	0.006608194	-3.046202	4.19014e-05	0.00956753	0.230485	3.75991	0.295719	0.293868	0.133548	0.276865	0.1054997	0.06263706
590	-3707.547	-3713.362	5.814971	2.889363	0.1488052	0.0305645	0.0822582	0.0352371	0.00911174	0.0510679	0.112422	0.0424149	0.132575	0.0135297	0.0875426	0.0666362	0.0274394	0.0238335	0.0125108	0.0183327	0.000744159	0.00969434	0.0623905	0.04266566	0.1503683	0.0071798	0.596432	0.00592963	0.00273763	0.385849	0.00187171	6.928573	0.01504006	-3.154361	4.92912e-05	0.0103734	0.238219	3.75136	0.288731	0.314417	0.129589	0.267263	0.1654084	0.09092682
600	-3707.869	-3713.601	5.731921	2.249351	0.1829773	0.107907	0.0567388	0.0404191	0.020838	0.0937317	0.0734114	0.0190371	0.131535	0.0231012	0.0358114	0.0242973	0.08999	0.0223034	0.00484336	0.0375444	0.00519217	0.027635	0.0594126	0.04053511	0.1666359	0.0104369	0.518242	0.00713878	0.00146255	0.459779	0.00294079	4.999756	0.01393113	-3.205587	0.000279395	0.0245683	0.337795	3.63736	0.307753	0.298732	0.139586	0.25393	0.180567	0.07715214
610	-3709.485	-3714.611	5.125206	2.5119	0.1808563	0.0548439	0.0591428	0.0937965	0.0177175	0.0257245	0.141095	0.0144644	0.107159	0.0127015	0.0556674	0.0465555	0.0471042	0.0120961	0.0671378	0.00738045	0.0277198	0.0382288	0.0414144	0.03948441	0.2001057	0.013635	0.568682	0.0103185	0.00210829	0.402622	0.00263393	5.518702	0.01730511	-3.231849	0.000255717	0.0235125	0.331886	3.64435	0.309537	0.300464	0.140395	0.249604	0.2174108	0.07959634
620	-3715.429	-3718.595	3.166645	2.200483	0.1453675	0.0266656	0.0590918	0.0789089	0.0242633	0.0659756	0.126888	0.0115516	0.173703	0.0126286	0.0451808	0.0168529	0.118357	0.0287827	0.0383889	0.0403679	0.0195314	0.0129268	0.0512969	0.06139109	-0.009912374	0.0101949	0.472656	0.0123424	0.00131946	0.501067	0.00241987	7.009425	0.06061863	-2.790491	3.95652e-05	0.00929809	0.227812	3.76285	0.324151	0.295468	0.120104	0.260277	0.05070625	1.195486
630	-3703.959	-3710.798	6.839575	2.536384	0.1721908	0.0623052	0.0618304	0.0445823	0.0526426	0.0391113	0.0634542	0.0387591	0.0926576	0.00720535	0.110672	0.0233968	0.0253546	0.0182762	0.0241407	0.0473854	0.00909164	0.0333355	0.0627126	0.04642935	0.008768837	0.00907443	0.53876	0.00812407	0.000749215	0.439891	0.00340057	5.970893	0.07132909	-3.069823	0.000174088	0.0194274	0.307324	3.67307	0.31946	0.305662	0.118367	0.256511	0.08009792	0.8905235
640	-3701.821	-3707.727	5.905862	2.99278	0.1648559	0.00640796	0.0665557	0.0525156	0.00628425	0.0466946	0.0817161	0.0654179	0.122896	0.00544768	0.0920933	0.0211258	0.0154456	0.0410365	0.0307596	0.0474716	0.00639221	0.0635	0.0483548	0.0417288	-0.0967191	0.0124073	0.53769	0.00885049	0.00112456	0.434896	0.0050317	6.467474	0.1243929	-3.176564	0.000121804	0.0162689	0.286046	3.69756	0.299198	0.302677	0.133987	0.264139	0.02767377	4.494973
650	-3703.649	-3711.377	7.72803	2.926698	0.1839928	0.00846434	0.0739732	0.0302626	0.00354682	0.028472	0.0743749	0.0149081	0.139938	0.00428635	0.036216	0.0347868	0.0945856	0.0506992	0.00442709	0.0249259	0.0317235	0.0466232	0.084898	0.04244494	0.04451493	0.0149666	0.523445	0.00972665	0.000775632	0.449364	0.00172221	5.324909	0.03740934	-3.159548	0.000291284	0.0250813	0.34061	3.63402	0.279039	0.311384	0.137841	0.271736	0.08192427	0.4566331
660	-3704.389	-3710.839	6.450548	2.880481	0.1854864	0.046209	0.0518015	0.0537843	0.016037	0.0310233	0.0795334	0.0395384	0.0748762	0.00343758	0.0395941	0.0494793	0.0455502	0.0118893	0.0305892	0.0101268	0.0234062	0.0673881	0.094505	0.04686396	-0.159979	0.0133404	0.480184	0.0145567	0.000675356	0.489641	0.00160299	5.088887	0.2537332	-3.060506	0.000309439	0.0258445	0.344732	3.62911	0.282797	0.315576	0.139697	0.26193	0.09375417	2.706367
670	-3705.143	-3709.386	4.24387	2.54801	0.1629131	0.0249765	0.0782301	0.0550601	0.0074234	0.0226393	0.126655	0.0270996	0.120386	0.00467035	0.0357456	0.0537914	0.0656407	0.00848808	0.040788	0.0173769	0.0259473	0.020038	0.0623951	0.04355774	0.08821844	0.00525511	0.511117	0.0117972	0.00676382	0.459912	0.00515439	6.044253	0.1494129	-3.133668	0.000110213	0.01548	0.280341	3.70407	0.291788	0.300779	0.144138	0.263295	0.2376314	0.6287593
680	-3705.955	-3713.469	7.513429	3.266519	0.145272	0.0317864	0.04677	0.0573698	0.0126581	0.0210862	0.0448698	0.0272177	0.122874	0.00650036	0.0334616	0.0178487	0.0922557	0.00808649	0.0743561	0.0220442	0.0115953	0.0228102	0.110747	0.0422272	-0.115717	0.00709127	0.512341	0.00513332	0.00966225	0.462506	0.00326665	5.410904	0.1457643	-3.164691	3.93187e-05	0.00926919	0.227522	3.76317	0.302625	0.319561	0.124527	0.253287	0.03004722	4.851172
690	-3707.081	-3712.667	5.585459	3.235218	0.1696055	0.00993688	0.0588553	0.0303141	0.00659019	0.0234334	0.0765731	0.120546	0.101424	0.00985979	0.0751577	0.0264602	0.0250186	0.0183709	0.00733058	0.0263019	0.0972521	0.107298	0.0756732	0.04018411	-0.0119678	0.00560569	0.497203	0.00375185	0.00574183	0.471504	0.0161929	5.653825	0.02964531	-3.214284	0.000154039	0.018282	0.299872	3.68169	0.315196	0.302355	0.118836	0.263613	0.01767751	1.677007
700	-3705.622	-3710.476	4.853636	3.496667	0.1603265	0.0269032	0.0422756	0.0221156	0.0149882	0.0147123	0.0808378	0.116708	0.0944376	0.00929065	0.0636727	0.0663928	0.0176681	0.0110574	0.0231204	0.0426425	0.0514491	0.0944729	0.0529428	0.04296632	-0.02414949	0.008092	0.526819	0.00302865	0.00501779	0.44028	0.0167629	7.249785	0.06425489	-3.147339	9.61112e-05	0.0144614	0.272707	3.71274	0.285312	0.310549	0.136507	0.267632	0.0401054	1.602151
710	-3706.611	-3717.157	10.54587	3.786016	0.1853643	0.0167467	0.0372602	0.0391281	0.00732326	0.0130179	0.0367372	0.0627303	0.0910161	0.00405221	0.0373378	0.000740669	0.0394664	0.00451654	0.0588871	0.00945949	0.0176041	0.0618107	0.0692938	0.03843473	-0.08708226	0.00806295	0.551166	0.00434386	0.00565306	0.415175	0.0155996	6.111554	0.1632158	-3.258794	0.000307925	0.0257818	0.344396	3.62951	0.299048	0.312103	0.125346	0.263503	0.07613353	2.14381
720	-3707.755	-3714.232	6.476127	3.891434	0.1885394	0.021188	0.0288241	0.0556933	0.00864769	0.0129398	0.0710056	0.0670261	0.0775516	0.00803541	0.0319268	0.0141138	0.0303218	0.00949004	0.0110988	0.0125105	0.0462866	0.127129	0.147262	0.03532661	-0.09991376	0.0116242	0.478365	0.0107213	0.00552339	0.487128	0.00663803	5.476169	0.1526992	-3.343119	0.0003491	0.0274365	0.353091	3.61912	0.291085	0.293818	0.117777	0.29732	0.05278542	2.892829
730	-3714.712	-3719.815	5.103551	3.360143	0.183666	0.0707155	0.0330861	0.0300916	0.0239677	0.0118157	0.0447922	0.0678995	0.169987	0.00953521	0.0481508	0.0337302	0.0212409	0.0122343	0.00271358	0.124378	0.0153918	0.101848	0.12098	0.04666924	-0.02440388	0.00965144	0.525911	0.00790218	0.00399263	0.44714	0.005403	4.594901	0.08420678	-3.06467	0.000287419	0.0249157	0.339705	3.63509	0.288137	0.286159	0.130957	0.294746	0.05980289	1.408072
740	-3707.29	-3710.966	3.675918	4.232412	0.1697634	0.0278453	0.0274319	0.0258384	0.0120484	0.0192805	0.0472368	0.019642	0.0882891	0.00989061	0.0425239	0.0620909	0.0249122	0.0113901	0.0297591	0.0279625	0.00546483	0.217072	0.0748637	0.05486476	0.1775605	0.00819698	0.553935	0.00682913	0.00513086	0.423486	0.00242211	6.932646	0.03752811	-2.902884	0.000155212	0.018351	0.300329	3.68116	0.266585	0.339554	0.121162	0.272699	0.2150886	0.1744775
750	-3701.397	-3714.412	13.01505	4.230556	0.2084535	0.00665432	0.0272253	0.0341397	0.00587326	0.0117352	0.066634	0.0143632	0.0771789	0.00945796	0.0295644	0.0166775	0.0226352	0.0116923	0.00502177	0.0320928	0.0518632	0.0047164	0.0592205	0.02957323	0.1595129	0.0130306	0.537539	0.00700556	0.00591797	0.430548	0.00595932	6.651954	0.02841653	-3.520886	0.000702828	0.0387902	0.405358	3.55515	0.281217	0.296641	0.142192	0.27995	0.1879294	0.1512085
760	-3698.264	-3709.031	10.76718	4.12928	0.18456	0.0447511	0.0275681	0.0505392	0.0231991	0.011937	0.0636263	0.0213623	0.0883017	0.00760989	0.0273459	0.0068073	0.0150512	0.00662468	0.00171037	0.00633808	0.0435218	0.012188	0.0743596	0.03596121	0.1092587	0.0131054	0.536531	0.0058426	0.00648747	0.433018	0.00501563	8.341328	0.07205018	-3.325314	0.000298084	0.0253699	0.342178	3.63215	0.311852	0.286927	0.130438	0.270782	0.1813089	0.3973891
770	-3709.92	-3715.291	5.371164	3.320879	0.2038724	0.0092247	0.0467462	0.0409391	0.0117252	0.0202768	0.065084	0.0506007	0.0925458	0.0157519	0.056735	0.13969	0.0182187	0.0113168	0.000439892	0.0274849	0.0535521	0.00164664	0.0655923	0.036565	0.1193276	0.0198654	0.450817	0.00747263	0.00589733	0.506973	0.0089747	6.205206	0.1294818	-3.308664	0.000605636	0.0360389	0.393689	3.56967	0.283444	0.310095	0.146878	0.259583	0.2488094	0.5204056
780	-3708.073	-3711.046	2.972924	3.154775	0.17623	0.036668	0.0595406	0.0539311	0.0283611	0.0250401	0.10584	0.0344565	0.152671	0.0155021	0.0458213	0.0703752	0.0195343	0.00850561	0.0258904	0.00309894	0.0455143	0.0336665	0.0841826	0.05168378	0.3101173	0.00772229	0.460726	0.00857689	0.00386102	0.50704	0.0120736	5.614142	0.05696412	-2.962611	0.000209245	0.0212852	0.318854	3.65965	0.289124	0.315598	0.14345	0.251829	0.3670814	0.1551812
790	-3710.057	-3711.348	1.290955	3.696198	0.1696768	0.0306056	0.0782851	0.0354215	0.028204	0.0191205	0.091066	0.122146	0.157023	0.0106289	0.109667	0.0120258	0.0317582	0.0100258	0.0274992	0.00402318	0.0425574	0.022411	0.079311	0.05631417	0.270276	0.0113644	0.458668	0.00602013	0.00565678	0.508843	0.00944722	5.981181	0.1052963	-2.876809	0.000154568	0.0183132	0.300079	3.68145	0.320805	0.307607	0.134224	0.237364	0.3755724	0.2803623
800	-3710.381	-3709.523	-0.8578688	3.662942	0.1688129	0.0546392	0.070814	0.0341713	0.0332186	0.0253959	0.0811561	0.0250648	0.173892	0.0127394	0.0247429	0.0174872	0.125795	0.00871257	0.0279291	0.0387451	0.00763869	0.0967169	0.0405709	0.06568196	0.3584229	0.00875793	0.584611	0.00223264	0.00615564	0.393096	0.00514676	7.277238	0.06412835	-2.722931	0.000148257	0.0179379	0.297577	3.68434	0.312074	0.288297	0.121351	0.278279	0.4225513	0.1517647
810	-3703.278	-3711.381	8.10235	3.315802	0.1753359	0.0143055	0.131615	0.0609023	0.0104405	0.0222153	0.0476181	0.04882	0.0845108	0.0134796	0.0411155	0.0855991	0.0136173	0.0115248	0.00497978	0.02043	0.00933944	0.0135822	0.0267372	0.0397099	0.1561952	0.00838987	0.526132	0.0054908	0.010451	0.438367	0.0111697	8.23865	0.01625175	-3.226155	0.000201044	0.0208669	0.316314	3.66262	0.30988	0.293299	0.120498	0.276322	0.172447	0.09424202
820	-3704.067	-3713.799	9.732536	3.767632	0.152104	0.00767509	0.0360027	0.0219487	0.00433213	0.0203111	0.0367954	0.0741477	0.107642	0.0108323	0.0498809	0.0200461	0.0118206	0.0105167	0.00722487	0.0175456	0.0187063	0.0230175	0.0427951	0.02888027	0.343206	0.00867401	0.570109	0.00262397	0.00929333	0.398886	0.0104138	6.951499	0.01449778	-3.544597	6.02982e-05	0.011468	0.248164	3.74031	0.31238	0.296994	0.119325	0.271302	0.3577038	0.04053013
830	-3700.941	-3712.639	11.69775	2.8898	0.2010444	0.0274536	0.0340184	0.0234388	0.0184706	0.0209581	0.0489819	0.0447505	0.0571117	0.00535359	0.0332115	0.0379598	0.0111416	0.00860833	3.14845e-05	0.0377853	0.0215003	0.00223996	0.0411043	0.02303047	0.2434938	0.0113746	0.571573	0.00671151	0.00567928	0.390855	0.0138065	9.61477	0.02549288	-3.770937	0.000550598	0.0343802	0.386378	3.57869	0.295859	0.319931	0.126597	0.257613	0.2689867	0.09477376
840	-3703.894	-3719.173	15.27979	4.974188	0.2036579	0.0189896	0.0188076	0.0148046	0.00865298	0.0124483	0.0259039	0.0241643	0.0548409	0.011056	0.0125733	0.0132711	0.0137092	0.0124902	0.000142992	0.0357217	0.0265579	0.00433279	0.00709378	0.02261623	0.2016219	0.0158108	0.548858	0.00588869	0.00366201	0.414905	0.0108749	13.79527	0.03046576	-3.789087	0.000601331	0.035912	0.393137	3.57035	0.304539	0.303485	0.129689	0.262287	0.2320876	0.1312683
850	-3698.08	-3713.1	15.02055	4.123443	0.1850935	0.0133587	0.0248495	0.0269025	0.00733919	0.0120029	0.0336133	0.0116358	0.0500134	0.0100343	0.00985081	0.0084792	0.0283138	0.00772325	0.000128795	0.0586678	0.00939154	0.00858085	0.0106113	0.01796585	0.2065042	0.00956438	0.549513	0.00761712	0.00420111	0.419392	0.00971323	16.35171	0.03663235	-4.019282	0.000304585	0.0256427	0.343649	3.6304	0.29685	0.313443	0.118815	0.270893	0.2431366	0.1506657
860	-3700.403	-3719.004	18.60072	5.878949	0.1657645	0.0098563	0.0199735	0.0154749	0.00640449	0.0151558	0.025676	0.0114713	0.0439797	0.00409161	0.00991437	0.0191062	0.0197578	0.00963266	0.00213482	0.00837627	0.00445043	0.00110822	0.0288999	0.02110966	0.09711233	0.00797534	0.589185	0.0123514	0.00605524	0.374939	0.0094939	13.22645	0.04516147	-3.858024	0.000127532	0.0166448	0.288704	3.69452	0.288087	0.311237	0.140059	0.260617	0.1422738	0.3174265
870	-3700.459	-3718.008	17.54908	8.676035	0.1905878	0.00734447	0.00900171	0.0112226	0.00375681	0.0138679	0.0143506	0.0223307	0.0499163	0.00472501	0.02556	0.00404117	0.0127746	0.0104553	0.00929411	0.0354159	0.0021637	0.010489	0.0311282	0.0168254	0.06772997	0.0106527	0.495713	0.00602155	0.00656286	0.474605	0.00644507	12.92154	0.0761481	-4.084865	0.000377701	0.0285281	0.35865	3.61244	0.293342	0.312021	0.130113	0.264524	0.1438781	0.5292544
880	-3702.329	-3716.312	13.98298	7.188426	0.2005426	0.0136846	0.0148495	0.0118148	0.0151761	0.00959484	0.0267437	0.0182288	0.0763937	0.00444545	0.0305248	0.00220163	0.0333915	0.0101443	0.0119302	0.0121968	0.005398	0.00906953	0.0271095	0.02728631	0.1061108	0.0105508	0.561987	0.00518785	0.00164136	0.413235	0.00739816	14.44939	0.06367594	-3.60137	0.000541217	0.0340891	0.385073	3.5803	0.30543	0.283671	0.135475	0.275424	0.1697868	0.3750347
890	-3692.103	-3710.175	18.07162	6.248248	0.1967565	0.0164624	0.019335	0.0127594	0.0126744	0.0111616	0.0364308	0.0115533	0.0396277	0.00323103	0.0264983	0.00578422	0.0132097	0.00664336	0.0117598	0.0110839	0.0109078	0.0102627	0.0600298	0.0203317	0.0534239	0.0106035	0.475772	0.00892414	0.00158706	0.493182	0.00993106	10.19886	0.05543979	-3.895574	0.000474048	0.0319255	0.37514	3.59246	0.285339	0.307917	0.134105	0.272639	0.1088637	0.5092588
900	-3694.729	-3715.511	20.78191	9.955653	0.1787417	0.0156358	0.015845	0.00555211	0.0100229	0.00693093	0.0128858	0.0105393	0.0429275	0.00303471	0.0171953	0.00530935	0.0080002	0.00332879	0.00448073	0.0149819	0.0142183	0.0103136	0.034959	0.0145702	0.04485126	0.00978559	0.488056	0.00848962	0.00194241	0.480386	0.0113398	15.04289	0.03590423	-4.228777	0.000233618	0.0224815	0.325953	3.65133	0.28932	0.312213	0.136328	0.262139	0.08075549	0.4446042
910	-3692.754	-3713.519	20.76492	8.850534	0.2042906	0.0100425	0.0202921	0.00846033	0.00947574	0.0087542	0.0233729	0.00769999	0.0483333	0.00289749	0.0117579	0.00796302	0.0156408	0.00391404	0.00593793	0.010755	0.00578445	0.0264709	0.0152243	0.01550173	-0.03904931	0.0106955	0.552085	0.0059487	0.00293727	0.422243	0.00609041	16.78244	0.06194387	-4.166804	0.00061409	0.0362868	0.394763	3.56834	0.303689	0.297944	0.132688	0.265679	0.02289456	2.705616
920	-3696.754	-3715.09	18.33652	9.519181	0.1852895	0.0146789	0.0126696	0.00835466	0.0138725	0.00741689	0.0171847	0.0109314	0.034393	0.00358601	0.0120697	0.0539302	0.0079317	0.00237178	0.00518865	0.00788143	0.0217467	0.000581519	0.00397877	0.01202109	-0.08882485	0.00717381	0.467968	0.0115948	0.00521284	0.501264	0.0067865	19.22233	0.1203405	-4.421092	0.000306999	0.0257433	0.344189	3.62976	0.286092	0.303255	0.140239	0.270415	0.0315157	3.818432
930	-3702.419	-3717.808	15.38903	7.673607	0.1597683	0.00287826	0.00835818	0.0181488	0.0018521	0.00875808	0.0160747	0.0296829	0.0292267	0.00193598	0.0446204	0.0208664	0.00427262	0.0163398	0.00217962	0.037084	0.0237356	0.000417182	0.0053354	0.01683859	-0.006200656	0.0125233	0.533497	0.0152396	0.00248243	0.432825	0.00343356	23.15972	0.08873011	-4.084082	9.32589e-05	0.0142464	0.271053	3.71461	0.286743	0.303945	0.138282	0.27103	0.08252946	1.075133
940	-3701.7	-3714.104	12.4034	6.821838	0.1814825	0.00752789	0.0340086	0.053364	0.00832537	0.00974398	0.0528413	0.0302074	0.0683765	0.00360155	0.0381688	0.0272755	0.0327466	0.00579683	0.0148822	0.00620405	0.0155572	0.00759259	0.00124609	0.02438849	0.04656586	0.00913815	0.528404	0.0111202	0.00183198	0.44732	0.00218526	11.56283	0.0910914	-3.713644	0.000262547	0.023822	0.333635	3.64228	0.289257	0.307626	0.139957	0.26316	0.1376573	0.6617261
950	-3705.503	-3712.075	6.572468	5.264978	0.1854141	0.00334121	0.0140381	0.0145002	0.00328385	0.0134004	0.0171346	0.0551634	0.0626876	0.00399359	0.0568885	0.0325704	0.0182862	0.0297556	0.0456599	0.0411514	0.0180487	0.030251	0.0082651	0.04195981	-0.06322976	0.00940428	0.51262	0.0156859	0.00343729	0.457196	0.00165681	11.22529	0.2047604	-3.171043	0.000308541	0.0258073	0.344532	3.62935	0.32326	0.273768	0.135599	0.267373	0.1415306	1.446757
