Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5990	-6.881049	0	-6.881049	3.855156	465014.4	0.0389434	0.0178606	0.051892	0.06806	0.0129334	0.174812	0.0684747	0.0321509	0.0746798	0.0933678	0.0280559	0.065387	0.0299424	0.177336	0.12904	0.122948	0.167111	0.0340252	0.07342461	-0.1897244	0.0535793	0.495438	0.100732	0.0983795	0.173686	0.0781852	8.223318	0.2129835	-2.611496	0.998137	0.999523	1.00048	1.00186	0.791147	0.0425596	0.127578	0.0387153	0.02325912	9.156989
6000	-17.31908	0	-17.31908	5.884364	975112	0.071949	0.0603544	0.206041	0.0645884	0.137697	0.2537	0.0722633	0.120262	0.118665	0.0999261	0.0251389	0.178904	0.188363	0.0220109	0.0346451	0.121363	0.0631207	0.0450325	0.1436012	-0.1654368	0.192138	0.218924	0.080564	0.0543213	0.286768	0.167285	34.69674	0.2121249	-1.940715	0.998713	0.999671	1.00033	1.00129	0.548749	0.229788	0.170516	0.0509465	0.04668812	4.543445
6010	-5.269099	0	-5.269099	8.863931	484021.8	0.0215246	0.0230839	0.143399	0.0514485	0.0846197	0.143591	0.0436172	0.0384885	0.0454845	0.0362007	0.0512629	0.0644684	0.00419819	0.0381901	0.0116925	0.0119329	0.0710356	0.124092	0.08092505	-0.03207823	0.06465	0.325949	0.0394889	0.0321629	0.469599	0.0681508	14.3589	0.07240407	-2.514232	0.998174	0.999533	1.00047	1.00183	0.443294	0.320794	0.195417	0.0404946	0.04032584	1.795476
6020	-16.51704	0	-16.51704	20.31818	271913.8	0.0956812	0.0255797	0.0933489	0.140162	0.05551	0.152805	0.0615881	0.0433905	0.0486746	0.0484222	0.064921	0.116794	0.0571948	0.010479	0.000426076	0.112118	0.133663	0.0148705	0.09075269	-0.06839152	0.0413631	0.0376465	0.14474	0.0462707	0.632773	0.097207	31.35877	0.09078899	-2.399617	0.997563	0.999376	1.00062	1.00244	0.168177	0.704084	0.0914983	0.0362409	0.02239747	4.053537
6030	-18.96732	0	-18.96732	5.439621	494933.2	0.25389	0.0798035	0.130874	0.28967	0.397011	0.220099	0.0153101	0.0351036	0.148125	0.0104765	0.0102467	0.0328438	0.462166	0.0461437	0.0417933	0.0921691	0.00783446	0.527721	0.1392379	-0.03749354	0.0189963	0.0251615	0.288948	0.0844311	0.530086	0.0523771	7.596976	0.05462783	-1.971571	0.998194	0.999538	1.00046	1.00181	0.203198	0.510939	0.19928	0.0865831	0.01713429	3.188217
6040	-12.79149	0	-12.79149	2.726124	406222.2	0.287815	0.111555	0.113117	0.200633	0.220665	0.141996	0.0205168	0.0243703	0.061663	0.0145721	0.00197701	0.494212	0.0165163	0.124307	0.0543264	0.0220779	0.187174	0.0472407	0.1383489	-0.05350076	0.0237518	0.0411828	0.416735	0.1072	0.36415	0.0469805	6.263271	0.1157586	-1.977977	0.998006	0.99949	1.00051	1.002	0.15955	0.380166	0.421131	0.0391534	0.06225786	1.859341
6050	0.9146626	0	0.9146626	3.303986	603245.4	0.175388	0.127232	0.0304671	0.0760016	0.0375643	0.0865187	0.00697057	0.00597499	0.0476596	0.0144207	0.000715707	0.103422	0.0200105	0.0419917	0.0207776	0.131562	0.0479672	0.00450771	0.06203331	-0.3036934	0.0220942	0.0726551	0.415208	0.2594	0.158922	0.0717204	6.432878	0.3583583	-2.780084	0.998364	0.999582	1.00042	1.00164	0.232771	0.355494	0.352149	0.0595856	0.05466489	6.555547
6060	7.080597	0	7.080597	5.729009	701842.4	0.0697014	0.099275	0.0290357	0.0317915	0.0299074	0.106082	0.00346324	0.00494675	0.107002	0.0123435	0.00017547	0.0497698	0.00446245	0.0245869	0.0132873	0.0688034	0.0102636	0.00730341	0.03562792	-0.1015885	0.0349539	0.0297289	0.698087	0.0679551	0.123535	0.0457399	10.52872	0.1614611	-3.334626	0.998483	0.999612	1.00039	1.00152	0.124127	0.628639	0.200348	0.0468862	0.05987261	2.696744
6070	-17.27345	0	-17.27345	11.67755	752772.7	0.0542591	0.0385661	0.085925	0.114633	0.00368277	0.102008	0.00689227	0.0194749	0.125138	0.145303	0.00113377	0.0891017	0.112523	0.0307223	0.129752	0.0999197	0.02992	0.0365461	0.1300953	-0.1235229	0.134135	0.0194088	0.30221	0.01799	0.150412	0.375845	24.25458	0.1699405	-2.039488	0.998535	0.999625	1.00037	1.00147	0.0494388	0.840572	0.0717791	0.03821	0.04641762	3.661121
6080	-21.36803	0	-21.36803	10.02714	815307	0.0737582	0.144316	0.122024	0.0575596	0.00106017	0.172008	0.0276198	0.0525781	0.266082	0.161204	0.0335595	0.0359108	0.12092	0.0758465	0.178434	0.0679474	0.10184	0.0637383	0.08472334	-0.01761278	0.148852	0.0144148	0.206383	0.016194	0.123698	0.490458	38.22434	0.1871179	-2.468364	0.998593	0.99964	1.00036	1.00141	0.125578	0.589398	0.114019	0.171005	0.1695051	1.103907
6090	-40.42005	0	-40.42005	11.39193	554162.8	0.104667	0.878434	0.0717557	0.0795351	0.015711	0.492861	0.190468	0.133632	0.339366	0.796496	0.466006	0.25024	0.0884777	0.368973	0.178358	0.386543	0.37735	0.299202	0.2205327	-0.1165334	0.276968	0.0195907	0.0509698	0.0380027	0.157801	0.456668	41.93478	0.1577794	-1.511709	0.998293	0.999563	1.00044	1.00171	0.197418	0.42148	0.147513	0.233589	0.04124604	3.825323
6100	-17.75923	0	-17.75923	6.770593	318183.3	0.0234987	0.517944	0.0239388	0.0540725	0.00316953	0.186799	0.00545766	0.139944	0.0646998	0.299315	0.00978689	0.0713467	0.0456727	0.0334845	0.0931912	0.0322643	0.128361	0.0294873	0.16519	-0.07632958	0.460187	0.0410198	0.0472791	0.0258303	0.104037	0.321647	19.7271	0.1061948	-1.800659	0.997747	0.999424	1.00057	1.00225	0.0715534	0.258437	0.193872	0.476138	0.02986519	3.555804
6110	-10.07099	0	-10.07099	7.572344	762669.4	0.0117039	0.212005	0.0262273	0.0175777	0.00125684	0.0818101	0.00629712	0.0874905	0.13406	0.239716	0.00190606	0.0726867	0.0246567	0.250533	0.0108324	0.151474	0.123239	0.0573769	0.1166395	-0.08509424	0.22723	0.0846275	0.0246669	0.0317468	0.492442	0.139286	7.888238	0.13888	-2.148668	0.998545	0.999628	1.00037	1.00146	0.0784442	0.0936721	0.12262	0.705263	0.05378576	2.582096
6120	-17.69714	0	-17.69714	2.991918	916835	0.0493252	0.670301	0.106909	0.0577615	0.013007	0.225687	0.00473127	0.265772	0.198739	0.257111	0.183128	0.0341291	0.0140887	0.12968	0.0283683	0.369744	0.253377	0.365879	0.1975457	-0.04946841	0.133535	0.0618005	0.0418211	0.0107979	0.604822	0.147224	4.657978	0.07884422	-1.621785	0.998673	0.999661	1.00034	1.00133	0.0755002	0.103296	0.122239	0.698966	0.02937581	2.683984
6130	-19.58773	0	-19.58773	1.874456	608756.4	0.150716	1.14558	0.175702	0.542331	0.0127234	0.668758	0.00938834	0.214731	0.0293385	0.0980174	0.125972	0.136295	0.229223	0.0965018	0.0912268	0.132484	0.129146	0.0881146	0.2479579	-0.01966133	0.110038	0.0570621	0.100588	0.0085229	0.627759	0.0960287	3.519083	0.04020561	-1.394496	0.998371	0.999583	1.00042	1.00163	0.0680041	0.24882	0.257169	0.426006	0.02054428	1.957022
6140	-10.30835	0	-10.30835	2.305433	591964.8	0.395599	0.127432	0.01602	0.209941	0.00302717	0.249878	0.018423	0.265539	0.0311155	0.281042	0.0976122	0.0428171	0.0575514	0.283636	0.0357799	0.104239	0.167193	0.111332	0.153273	-0.03449017	0.104424	0.129714	0.170669	0.0136257	0.354264	0.227303	3.617904	0.04937794	-1.875534	0.998348	0.999578	1.00042	1.00165	0.0733181	0.194441	0.173505	0.558735	0.01488777	3.316678
6150	1.388968	0	1.388968	3.7629	421174.6	0.0112502	0.187866	0.00358075	0.000952905	0.00221773	0.113899	0.00830859	0.061593	0.00486905	0.0924354	0.164457	0.00566135	0.0295392	0.0604623	0.159792	0.00805877	0.0234288	0.0777255	0.1078116	-0.03074083	0.0681241	0.181147	0.109129	0.0059354	0.466883	0.168782	4.647778	0.0449965	-2.22737	0.998042	0.999499	1.0005	1.00196	0.0605805	0.150373	0.275131	0.513915	0.01425567	3.156393
6160	7.47888	0	7.47888	2.837019	333646.7	0.04376	0.0270727	0.00086433	0.00043424	0.0298692	0.0914301	0.014942	0.107578	0.00435947	0.150755	0.0323294	0.0494062	0.0510054	0.0242269	0.0084166	0.0211908	0.186479	0.104023	0.04940818	-0.007177939	0.102905	0.18052	0.0887817	0.0145866	0.537325	0.0758816	4.128887	0.02108543	-3.007639	0.9978	0.999437	1.00056	1.0022	0.0442236	0.0941019	0.705591	0.156084	0.01390749	1.51612
6170	-2.243258	0	-2.243258	2.666059	675663.3	0.172305	0.0663549	0.00321459	0.000575145	0.21555	0.0767237	0.0419119	0.133278	0.0064549	0.16387	0.0239166	0.0368741	0.183658	0.0985343	0.0164679	0.0162974	0.0842079	0.22056	0.1043438	0.01217765	0.163668	0.218854	0.098229	0.015385	0.174913	0.328952	4.182333	0.008670127	-2.260064	0.998454	0.999605	1.00039	1.00155	0.0444401	0.128233	0.324279	0.503048	0.02084778	0.4158777
6180	-6.230713	0	-6.230713	3.020586	660196.2	0.0387807	0.0790276	0.00411698	0.000734385	0.236679	0.0322677	0.0278596	0.38928	0.0303413	0.101111	0.166821	0.108274	0.0746937	0.126164	0.00888867	0.0454711	0.193668	0.0909083	0.1674442	0.0023568	0.20259	0.142181	0.185288	0.0212917	0.0932714	0.355377	3.90251	0.005318144	-1.787105	0.998436	0.9996	1.0004	1.00156	0.069428	0.41911	0.266779	0.244683	0.007674945	0.6929229
6190	-8.830615	0	-8.830615	3.638508	750593.9	0.0111535	0.178857	0.00206818	0.0521567	0.0398508	0.100751	0.0279518	0.160521	0.0176037	0.294491	0.333261	0.279892	0.18698	0.0992975	0.084357	0.0595287	0.0345419	0.102387	0.1054145	0.01023717	0.24463	0.211668	0.0807229	0.0527758	0.0698853	0.340318	5.009267	0.01889633	-2.249855	0.998533	0.999625	1.00037	1.00147	0.120769	0.478871	0.267655	0.132706	0.0291335	0.6486118
6200	-10.15303	0	-10.15303	2.776491	880775.5	0.0224648	0.300262	0.048196	0.0206335	0.110052	0.111489	0.0928424	0.404508	0.151388	0.204881	0.0490994	0.0913486	0.0759253	0.0895581	0.233197	0.0215079	0.177285	0.012175	0.1540506	0.02352097	0.33049	0.29923	0.163197	0.021974	0.0297916	0.155317	4.506231	0.01552844	-1.870474	0.998646	0.999654	1.00035	1.00135	0.0929072	0.443371	0.394632	0.0690905	0.03904941	0.3976614
6210	-13.85702	0	-13.85702	3.255322	668398.6	0.0244567	0.548418	0.0701578	0.0301049	0.283256	0.125498	0.0531978	0.375217	0.17041	0.145813	0.130529	0.0874252	0.0433251	0.32132	0.0811375	0.253632	0.289652	0.116358	0.1665858	0.006574524	0.210303	0.16773	0.215258	0.0191684	0.031925	0.355615	3.441188	0.01597052	-1.792245	0.998446	0.999602	1.0004	1.00156	0.142158	0.303735	0.384207	0.1699	0.02254504	0.7083827
6220	-12.33129	0	-12.33129	3.433907	474185.1	0.0189444	0.304714	0.194737	0.124241	0.106499	0.119649	0.00612792	0.244674	0.0378847	0.134342	0.152708	0.102632	0.401093	0.10568	0.00653219	0.1314	0.0523509	0.11308	0.1814297	-0.01619178	0.191026	0.029548	0.0867519	0.0396722	0.0409533	0.612048	4.894694	0.03022978	-1.706887	0.998155	0.999528	1.00047	1.00185	0.0892534	0.4437	0.394878	0.0721694	0.01403799	2.153426
6230	-7.496432	0	-7.496432	2.181645	691978.9	0.0947777	0.331724	0.522782	0.0281156	0.484462	0.0280514	0.00619324	0.234851	0.0552012	0.193787	0.0877192	0.0220116	0.215182	0.0410041	0.0301766	0.0109928	0.0800505	0.180687	0.1474726	-0.02584897	0.204002	0.193378	0.205407	0.0155568	0.0501263	0.331529	2.233065	0.05369865	-1.914113	0.998472	0.999609	1.00039	1.00153	0.104716	0.309103	0.562061	0.0241199	0.02784968	1.928161
6240	-4.852183	0	-4.852183	1.674362	617486.4	0.0743265	0.0108431	0.0235261	0.0376117	0.0650618	0.0367087	0.0020649	0.353874	0.0344366	0.155515	0.106625	0.157414	0.52462	0.0693382	0.403627	0.148163	0.150221	0.202418	0.1206487	0.00188468	0.0528458	0.215458	0.407765	0.00368054	0.0335387	0.286711	1.849559	0.01698435	-2.114872	0.998383	0.999586	1.00041	1.00162	0.115141	0.426817	0.427804	0.0302375	0.01886903	0.9001178
6250	-7.568151	0	-7.568151	1.6562	604724.8	0.0452877	0.0543786	0.104186	0.137695	0.181245	0.156345	0.0032146	0.643414	0.0140538	0.113231	0.0751113	0.319903	0.0808199	0.00856174	0.334294	0.134867	0.130342	0.142341	0.2033307	0.01881927	0.0862811	0.281444	0.332691	0.0037387	0.0194423	0.276403	1.935111	0.01839233	-1.592922	0.998366	0.999582	1.00042	1.00164	0.145804	0.218969	0.597934	0.0372929	0.0372116	0.4942634
6260	-10.72789	0	-10.72789	1.058222	776461.8	0.0328815	0.0683493	0.281085	0.121762	0.100685	0.159448	0.0157769	0.308338	0.0219167	0.450247	0.0393215	0.241432	0.0655482	0.132633	0.145409	0.145803	0.0175058	0.363821	0.1911643	-0.04888495	0.0437747	0.297513	0.224038	0.00646165	0.00315166	0.425061	2.95635	0.0808382	-1.654622	0.998558	0.999631	1.00037	1.00144	0.192166	0.174874	0.599601	0.0333582	0.03195325	2.52989
6270	-7.967682	0	-7.967682	1.265707	578219.7	0.0411363	0.305137	0.0784126	0.0901893	0.4437	0.415202	0.0576808	0.155856	0.0194799	0.0855751	0.234542	0.206866	0.212552	0.0473681	0.143884	0.136276	0.0190372	0.135546	0.1664491	0.009842021	0.107903	0.46196	0.172901	0.0193398	0.00210396	0.235791	1.989514	0.0378751	-1.793066	0.998329	0.999573	1.00043	1.00167	0.285865	0.219924	0.469041	0.0251703	0.04771712	0.7937424
6280	-14.54924	0	-14.54924	3.110233	744101.9	0.0196606	0.123671	0.0576391	0.0695218	0.300555	0.261629	0.0157429	0.118845	0.0221181	0.0196322	0.133702	0.425592	0.0293237	0.427812	0.128183	0.565109	0.245447	0.192798	0.1454624	0.0133515	0.063989	0.360544	0.467788	0.0316263	0.00124311	0.07481	3.670423	0.02449266	-1.927838	0.998527	0.999623	1.00038	1.00147	0.179368	0.14	0.654595	0.0260378	0.03784415	0.6471979
6290	5.417751	0	5.417751	2.42547	900958.6	0.0569104	0.0235075	0.0332516	0.0573957	0.129213	0.187777	0.0333337	0.0620383	0.00484092	0.104362	0.128922	0.0356541	0.158544	0.0280982	0.0451662	0.11107	0.0199389	0.00992004	0.08460086	0.07585961	0.0746499	0.48143	0.350227	0.013268	0.00105678	0.0793687	2.478228	0.03552344	-2.469811	0.998661	0.999658	1.00034	1.00134	0.598357	0.0442544	0.272354	0.0850348	0.111383	0.3189304
6300	-17.95247	0	-17.95247	1.407638	927590.3	0.629474	0.0243859	0.167285	0.377167	0.0243584	0.386728	0.532129	0.0521052	0.0521557	0.10028	0.150695	0.0363448	0.590907	0.0575137	0.599579	0.0238404	0.166641	0.170845	0.1549593	-0.01270935	0.177458	0.362509	0.291773	0.0154374	0.00129631	0.151526	2.393825	0.07351797	-1.864593	0.998681	0.999663	1.00034	1.00132	0.257165	0.0760311	0.390846	0.275958	0.06080861	1.209006
6310	-9.320701	0	-9.320701	2.536736	755861	0.119663	0.0023391	0.0574452	0.0546913	0.0109016	0.0291478	0.540431	0.0975948	0.160514	0.0813339	0.0354261	0.00634437	0.125593	0.0349841	0.00196028	0.133521	0.118893	0.217062	0.1053723	0.0657902	0.0768665	0.407787	0.23134	0.0287383	0.00102204	0.254247	7.777468	0.03665713	-2.250256	0.998538	0.999626	1.00037	1.00146	0.405376	0.0636402	0.369489	0.161496	0.1024473	0.3578144
6320	-21.36316	0	-21.36316	5.016164	491171.2	0.380202	0.0167434	0.0725081	0.0853689	0.016348	0.0146606	0.189127	0.401146	0.613505	0.0474446	0.0384878	0.0403887	0.565076	0.155855	0.0864937	0.205642	0.273428	0.210741	0.1603578	0.08651676	0.124122	0.267585	0.348529	0.0606974	0.00136587	0.1977	5.57011	0.04216033	-1.830348	0.998187	0.999536	1.00046	1.00181	0.289062	0.256507	0.0633413	0.391089	0.1286771	0.3276444
6330	-13.04085	0	-13.04085	7.800532	586431.3	0.139755	0.0610832	0.183738	0.0542828	0.08167	0.0226262	0.0295293	0.0581266	0.280489	0.020468	0.18752	0.163137	0.00919151	0.0671683	0.162209	0.0520607	0.0141349	0.0576169	0.08744519	0.1212356	0.103676	0.127193	0.515883	0.0787058	0.00212561	0.172416	17.44423	0.04121072	-2.436743	0.998341	0.999576	1.00042	1.00166	0.575358	0.174646	0.02457	0.225426	0.1624463	0.2536882
6340	-16.3955	0	-16.3955	6.394957	747932.3	0.0682441	0.00535006	0.235089	0.102873	0.103362	0.016249	0.0229883	0.227035	0.0861475	0.0960615	0.22253	0.0313776	0.0429476	0.14987	0.18008	0.0793597	0.0501031	0.119248	0.0729577	0.06514486	0.108976	0.294494	0.373614	0.0548808	0.00244325	0.165591	16.94493	0.1079492	-2.617875	0.998531	0.999624	1.00038	1.00147	0.602909	0.171554	0.0204951	0.205042	0.173094	0.6236446
6350	-17.99084	0	-17.99084	7.063091	861148.6	0.179451	0.0995249	0.140144	0.722415	0.0707954	0.0336818	0.0528494	0.250609	0.170353	0.0922805	0.157158	0.138543	0.0123087	0.030158	0.132605	0.196309	0.123437	0.0160693	0.1457396	-0.07358905	0.0713698	0.356341	0.207862	0.0741453	0.00286572	0.287415	8.249678	0.2076844	-1.925934	0.998631	0.99965	1.00035	1.00137	0.457933	0.225085	0.0517127	0.26527	0.1340953	1.548782
6360	-32.25803	0	-32.25803	8.163135	781159.8	0.109368	0.301819	0.281753	0.363341	0.10532	0.260852	0.0108476	0.203096	0.225853	0.135015	0.412717	0.440808	0.0565661	0.00767562	0.101743	0.395692	0.256738	0.00276678	0.2195624	0.07214293	0.0172647	0.362022	0.0738482	0.0324305	0.00193677	0.512498	22.31812	0.3568053	-1.516119	0.998562	0.999632	1.00037	1.00144	0.304732	0.084164	0.112764	0.49834	0.4289483	0.8318144
6370	-26.20736	0	-26.20736	11.81658	624990.5	0.0422163	0.0587624	0.229458	0.248741	0.174443	0.129938	0.0071897	0.195012	0.0824591	0.188381	0.372742	0.212131	0.692492	0.202776	0.101648	0.0540506	0.0376999	0.0128369	0.2532047	0.2145398	0.0181897	0.301173	0.153152	0.0784099	0.0046145	0.444461	36.95168	0.07617341	-1.373557	0.998393	0.999589	1.00041	1.00161	0.337063	0.136914	0.151888	0.374134	0.2907132	0.2620226
6380	-23.00479	0	-23.00479	11.6065	801555.7	0.113266	0.0218609	0.322603	0.239703	0.210466	0.114509	0.00659641	0.0546235	0.114406	0.0805109	0.0867403	0.125228	0.136522	0.002883	0.432458	0.212626	0.0264216	0.0327578	0.1584392	0.07805442	0.0147322	0.206831	0.144187	0.213357	0.00209255	0.418799	22.00081	0.06053649	-1.842384	0.998581	0.999637	1.00036	1.00142	0.192795	0.51852	0.220586	0.0680991	0.1385909	0.4367999
6390	-33.2045	0	-33.2045	9.778078	696858.9	0.179721	0.0744217	0.251771	0.807724	0.0108534	0.062616	0.0393603	0.0764506	0.473913	0.204304	0.512022	0.343421	0.060281	0.0448033	0.399039	0.187686	0.16859	0.0161413	0.1599177	0.06760716	0.0288057	0.252246	0.43355	0.217694	0.00187317	0.065831	33.65064	0.06819395	-1.833096	0.998478	0.999611	1.00039	1.00152	0.26755	0.333717	0.199754	0.198978	0.1358011	0.5021605
6400	-30.80014	0	-30.80014	19.31559	487205	0.125904	0.0975362	0.298309	0.19614	0.00963605	0.0144118	0.0682254	0.0549914	0.353235	0.0790244	0.707791	0.0629891	0.0481439	0.0164369	0.119618	0.00880971	0.841602	0.203106	0.1531207	0.003263895	0.0669636	0.195107	0.174672	0.467432	0.0046676	0.0911575	20.71916	0.04852665	-1.876529	0.99818	0.999534	1.00046	1.00182	0.399797	0.306478	0.202575	0.09115	0.05179054	0.9369789
6410	-3.767095	0	-3.767095	16.18156	598252.6	0.161558	0.0279696	0.0904325	0.0381107	0.00863405	0.00450588	0.0552676	0.02241	0.0402958	0.0667893	0.0379155	0.0384005	0.033502	0.0654575	0.0290707	0.00318868	0.0380118	0.0331978	0.06637182	-0.01187158	0.038643	0.225579	0.369923	0.247929	0.00756909	0.110357	18.22379	0.0463378	-2.712483	0.998357	0.99958	1.00042	1.00164	0.715286	0.133749	0.120344	0.0306213	0.03446622	1.344441
6420	-31.59921	0	-31.59921	11.515	909814.5	0.350967	0.122104	0.161607	0.23842	0.0197677	0.0123849	0.377058	0.115021	0.257903	0.213021	0.030633	0.146914	0.332197	0.149352	0.542753	0.0730968	0.223283	0.0983806	0.1478812	-0.02654209	0.0382137	0.473991	0.225587	0.133556	0.00982088	0.118831	29.15162	0.05616508	-1.911346	0.998668	0.999659	1.00034	1.00133	0.299995	0.319022	0.344416	0.0365666	0.02962299	1.895996
6430	-31.14852	0	-31.14852	25.59032	655793.4	0.173636	0.114423	0.05721	0.1379	0.0202156	0.00155972	0.879847	0.122488	0.125551	0.188598	0.0734398	0.357306	0.0395778	0.0149484	0.462268	0.0268894	0.27838	0.0732565	0.1770027	-0.0002524304	0.0664641	0.392442	0.25635	0.0924697	0.0079239	0.184351	28.20835	0.03526196	-1.73159	0.998431	0.999599	1.0004	1.00157	0.401692	0.0809208	0.470245	0.0471418	0.03500953	1.00721
6440	-43.81323	0	-43.81323	15.37371	713335.5	0.260353	0.26564	0.154802	0.199706	0.131771	0.00334354	0.91857	0.558896	0.0908284	0.273793	0.0945532	0.603244	0.0348359	0.282536	0.913538	0.0950258	0.0298024	0.149355	0.2268531	0.07910371	0.119967	0.231897	0.171888	0.113312	0.0174206	0.345517	39.78997	0.03309544	-1.483453	0.998495	0.999615	1.00038	1.00151	0.361523	0.127638	0.492495	0.0183437	0.1121992	0.2949705
6450	-57.79191	0	-57.79191	17.02807	118057.5	0.281125	0.495746	0.804897	0.339693	0.283185	0.0215433	0.224578	0.219505	0.293927	0.616636	1.20129	0.500478	2.109	0.182433	0.276502	2.0936	0.0596689	1.11259	0.5698093	0.02661407	0.236343	0.133548	0.126224	0.117239	0.0226085	0.364037	36.29085	0.03381998	-0.5624535	0.996303	0.999053	1.00094	1.0037	0.406499	0.0835384	0.492775	0.0171872	0.06043405	0.559618
6460	-44.48447	0	-44.48447	20.87684	96519.6	0.273343	0.440842	0.308277	0.109235	0.0229473	0.00442306	0.318133	0.0708697	0.0148839	0.130127	0.855557	0.34151	0.186379	0.390384	0.0745403	0.377676	0.0260704	1.7512	0.2483716	-0.08940801	0.304348	0.0963765	0.0623043	0.128329	0.0181045	0.390538	39.94452	0.1236101	-1.392829	0.995912	0.998952	1.00104	1.00409	0.320778	0.0930315	0.559856	0.0263352	0.03420212	3.614108
6470	-37.77659	0	-37.77659	10.59847	108676.7	0.131262	0.751166	0.416326	1.34048	0.0888822	0.0306394	0.935082	0.294102	0.0576724	0.0592475	0.0775853	0.097657	0.314364	0.178633	0.0338432	0.125762	0.187608	0.875215	0.2319471	-0.0344958	0.300024	0.0926225	0.0440819	0.11427	0.0285092	0.420492	11.78582	0.07213677	-1.461246	0.996147	0.999013	1.00098	1.00386	0.323299	0.194713	0.466737	0.0152513	0.03764097	1.916443
6480	-48.10119	0	-48.10119	26.1049	121333.3	0.104969	2.42157	0.713084	0.568183	0.068632	0.0982823	1.54369	0.068085	0.0366057	0.0560936	0.18753	0.107142	0.01373	0.471899	0.0503822	0.245894	0.590161	0.210755	0.4120779	-0.1064007	0.308273	0.171724	0.154725	0.163489	0.0467603	0.15503	29.86223	0.1279572	-0.8865429	0.996353	0.999066	1.00093	1.00365	0.53139	0.1169	0.338981	0.0127285	0.02155657	5.935881
6490	-37.75655	0	-37.75655	15.40525	158456.4	0.197237	0.554512	0.212903	1.04716	0.0747904	0.344086	0.210032	0.0624197	0.0454143	0.00947459	0.157043	0.456191	0.133767	0.470402	0.0146596	0.17174	0.237361	0.164899	0.3757977	-0.03045054	0.156228	0.0365219	0.167467	0.172018	0.0315448	0.436221	21.84067	0.06884598	-0.9787043	0.996809	0.999183	1.00081	1.0032	0.3121	0.10264	0.483364	0.101896	0.03839545	1.793077
6500	-41.29485	0	-41.29485	12.26902	135346.7	0.0809884	0.201797	0.0397974	0.290415	0.0636192	0.876748	0.906942	0.437572	0.214263	0.0430456	0.97426	0.53138	0.193256	0.229544	0.0698403	0.693307	0.495739	0.116589	0.2712223	-0.05864113	0.150895	0.135718	0.0477586	0.184167	0.0316599	0.449802	12.48109	0.07871135	-1.304817	0.996547	0.999115	1.00088	1.00346	0.388776	0.063876	0.441424	0.105924	0.02007022	3.921798
6510	-24.52821	0	-24.52821	4.311135	375928.4	0.0487299	0.0993672	0.134261	0.403473	0.026591	0.364251	0.324502	0.290895	0.171778	0.0221181	0.138341	0.265477	0.364737	0.0797181	0.278825	0.0273426	0.028126	0.219591	0.2420415	-0.01023162	0.0780919	0.209508	0.068542	0.192337	0.0727886	0.378732	10.49895	0.02148435	-1.418646	0.997928	0.99947	1.00053	1.00207	0.40255	0.134355	0.33768	0.125416	0.01125273	1.909256
6520	-26.88287	0	-26.88287	10.87891	762187.6	0.0401644	0.337463	0.186207	0.268172	0.110754	0.250593	0.188261	0.318869	0.101332	0.0593841	0.52069	0.096081	0.0188635	0.0473482	0.0943678	0.159562	0.197157	0.119545	0.1869256	-0.0006838993	0.182425	0.189968	0.0442002	0.0939221	0.0664941	0.422991	17.16398	0.04129441	-1.677045	0.998544	0.999628	1.00037	1.00146	0.32112	0.079328	0.530721	0.0688306	0.04061052	1.01684
6530	-25.93478	0	-25.93478	8.873363	592213	0.0215126	0.262908	0.0483634	0.0517773	0.0438575	0.104413	0.115429	0.319774	0.383399	0.133111	0.36026	0.112944	0.13279	0.139626	0.007748	0.138142	0.0833209	0.0526272	0.1473232	-0.07960641	0.111707	0.122579	0.0457716	0.147888	0.0866033	0.485451	25.97753	0.1179362	-1.915126	0.998349	0.999578	1.00042	1.00165	0.276689	0.0858825	0.519726	0.117703	0.03832983	3.076879
6540	-18.32752	0	-18.32752	8.411393	403752.9	0.124316	0.132389	0.00861159	0.0139821	0.00655532	0.0462843	0.0696087	0.108342	0.272567	0.0617695	0.409969	0.286441	0.0368512	0.169865	0.0576313	0.093085	0.0607851	0.0286558	0.1137062	-0.1471135	0.0780062	0.18682	0.119901	0.102736	0.0622974	0.450239	19.61409	0.1907769	-2.174137	0.998	0.999488	1.00051	1.002	0.268334	0.227354	0.423624	0.0806887	0.04366337	4.369265
6550	-27.79949	0	-27.79949	18.2143	456002.4	0.13256	0.401066	0.028235	0.39146	0.265816	0.0801242	0.181588	0.05078	0.193182	0.252018	0.170371	0.0791409	0.415645	0.0211231	0.0515108	0.42069	0.0641472	0.0760656	0.1522228	-0.2232731	0.154277	0.237629	0.147682	0.123267	0.0399456	0.2972	30.52099	0.2563628	-1.88241	0.998118	0.999519	1.00048	1.00188	0.65559	0.128051	0.169941	0.0464174	0.03308971	7.747508
